# energy dos
-9.909999999999996589e-02 1.199999999999999895e-03
-5.770000000000052864e-02 4.000000000000000192e-04
-1.619999999999954809e-02 0.000000000000000000e+00
2.529999999999965610e-02 0.000000000000000000e+00
6.680000000000063665e-02 0.000000000000000000e+00
1.082000000000000739e-01 0.000000000000000000e+00
1.496999999999992781e-01 0.000000000000000000e+00
1.912000000000002586e-01 0.000000000000000000e+00
2.326999999999994628e-01 0.000000000000000000e+00
2.741000000000006764e-01 0.000000000000000000e+00
3.155999999999998806e-01 0.000000000000000000e+00
3.570999999999990848e-01 0.000000000000000000e+00
3.985000000000002984e-01 0.000000000000000000e+00
4.399999999999995026e-01 0.000000000000000000e+00
4.815000000000004832e-01 0.000000000000000000e+00
5.229999999999996874e-01 0.000000000000000000e+00
5.643999999999991246e-01 0.000000000000000000e+00
6.059000000000001052e-01 0.000000000000000000e+00
6.473999999999993094e-01 0.000000000000000000e+00
6.889000000000002899e-01 0.000000000000000000e+00
7.302999999999997272e-01 0.000000000000000000e+00
7.718000000000007077e-01 0.000000000000000000e+00
8.132999999999999119e-01 0.000000000000000000e+00
8.547999999999991161e-01 0.000000000000000000e+00
8.962000000000003297e-01 0.000000000000000000e+00
9.376999999999995339e-01 0.000000000000000000e+00
9.792000000000005144e-01 0.000000000000000000e+00
1.020599999999999952e+00 0.000000000000000000e+00
1.062099999999999156e+00 0.000000000000000000e+00
1.103600000000000136e+00 0.000000000000000000e+00
1.145099999999999341e+00 0.000000000000000000e+00
1.186500000000000554e+00 0.000000000000000000e+00
1.227999999999999758e+00 0.000000000000000000e+00
1.269500000000000739e+00 0.000000000000000000e+00
1.310999999999999943e+00 0.000000000000000000e+00
1.352399999999999380e+00 0.000000000000000000e+00
1.393900000000000361e+00 0.000000000000000000e+00
1.435399999999999565e+00 0.000000000000000000e+00
1.476900000000000546e+00 0.000000000000000000e+00
1.518299999999999983e+00 0.000000000000000000e+00
1.559799999999999187e+00 0.000000000000000000e+00
1.601300000000000168e+00 0.000000000000000000e+00
1.642699999999999605e+00 0.000000000000000000e+00
1.684200000000000585e+00 0.000000000000000000e+00
1.725699999999999790e+00 0.000000000000000000e+00
1.767200000000000770e+00 0.000000000000000000e+00
1.808600000000000207e+00 0.000000000000000000e+00
1.850099999999999412e+00 0.000000000000000000e+00
1.891600000000000392e+00 0.000000000000000000e+00
1.933099999999999596e+00 0.000000000000000000e+00
1.974499999999999034e+00 0.000000000000000000e+00
2.016000000000000014e+00 0.000000000000000000e+00
2.057499999999999218e+00 0.000000000000000000e+00
2.099000000000000199e+00 0.000000000000000000e+00
2.140399999999999636e+00 0.000000000000000000e+00
2.181900000000000617e+00 0.000000000000000000e+00
2.223399999999999821e+00 0.000000000000000000e+00
2.264799999999999258e+00 0.000000000000000000e+00
2.306300000000000239e+00 0.000000000000000000e+00
2.347799999999999443e+00 0.000000000000000000e+00
2.389300000000000423e+00 0.000000000000000000e+00
2.430699999999999861e+00 0.000000000000000000e+00
2.472199999999999065e+00 0.000000000000000000e+00
2.513700000000000045e+00 0.000000000000000000e+00
2.555199999999999250e+00 0.000000000000000000e+00
2.596600000000000463e+00 0.000000000000000000e+00
2.638099999999999667e+00 0.000000000000000000e+00
2.679600000000000648e+00 0.000000000000000000e+00
2.721099999999999852e+00 0.000000000000000000e+00
2.762499999999999289e+00 0.000000000000000000e+00
2.804000000000000270e+00 0.000000000000000000e+00
2.845499999999999474e+00 0.000000000000000000e+00
2.886900000000000688e+00 0.000000000000000000e+00
2.928399999999999892e+00 0.000000000000000000e+00
2.969899999999999096e+00 0.000000000000000000e+00
3.011400000000000077e+00 0.000000000000000000e+00
3.052799999999999514e+00 0.000000000000000000e+00
3.094300000000000495e+00 0.000000000000000000e+00
3.135799999999999699e+00 0.000000000000000000e+00
3.177300000000000679e+00 0.000000000000000000e+00
3.218700000000000117e+00 0.000000000000000000e+00
3.260199999999999321e+00 0.000000000000000000e+00
3.301700000000000301e+00 0.000000000000000000e+00
3.343099999999999739e+00 0.000000000000000000e+00
3.384600000000000719e+00 0.000000000000000000e+00
3.426099999999999923e+00 0.000000000000000000e+00
3.467599999999999127e+00 0.000000000000000000e+00
3.509000000000000341e+00 0.000000000000000000e+00
3.550499999999999545e+00 0.000000000000000000e+00
3.592000000000000526e+00 0.000000000000000000e+00
3.633499999999999730e+00 0.000000000000000000e+00
3.674899999999999167e+00 0.000000000000000000e+00
3.716400000000000148e+00 0.000000000000000000e+00
3.757899999999999352e+00 0.000000000000000000e+00
3.799400000000000333e+00 0.000000000000000000e+00
3.840799999999999770e+00 0.000000000000000000e+00
3.882300000000000750e+00 0.000000000000000000e+00
3.923799999999999955e+00 0.000000000000000000e+00
3.965199999999999392e+00 0.000000000000000000e+00
4.006700000000000372e+00 0.000000000000000000e+00
4.048199999999999577e+00 0.000000000000000000e+00
4.089700000000000557e+00 0.000000000000000000e+00
4.131099999999999994e+00 0.000000000000000000e+00
4.172599999999999199e+00 0.000000000000000000e+00
4.214100000000000179e+00 0.000000000000000000e+00
4.255599999999999383e+00 6.999999999999999929e-04
4.297000000000000597e+00 1.069999999999999944e-02
4.338499999999999801e+00 2.139999999999999888e-02
4.380000000000000782e+00 3.189999999999999780e-02
4.421499999999999986e+00 4.209999999999999853e-02
4.462899999999999423e+00 5.210000000000000048e-02
4.504400000000000404e+00 6.199999999999999956e-02
4.545899999999999608e+00 7.159999999999999698e-02
4.587299999999999045e+00 8.100000000000000255e-02
4.628800000000000026e+00 9.020000000000000240e-02
4.670299999999999230e+00 9.919999999999999651e-02
4.711800000000000210e+00 1.079999999999999988e-01
4.753199999999999648e+00 1.165999999999999953e-01
4.794700000000000628e+00 1.250000000000000000e-01
4.836199999999999832e+00 1.332000000000000128e-01
4.877699999999999037e+00 1.411000000000000032e-01
4.919100000000000250e+00 1.489000000000000046e-01
4.960599999999999454e+00 1.565000000000000002e-01
5.002100000000000435e+00 1.638000000000000012e-01
5.043599999999999639e+00 1.710000000000000131e-01
5.084999999999999076e+00 1.791999999999999982e-01
5.126500000000000057e+00 1.877000000000000057e-01
5.167999999999999261e+00 1.963000000000000023e-01
5.209400000000000475e+00 2.049999999999999878e-01
5.250899999999999679e+00 2.151000000000000134e-01
5.292400000000000659e+00 2.253999999999999893e-01
5.333899999999999864e+00 2.359999999999999876e-01
5.375299999999999301e+00 2.467999999999999916e-01
5.416800000000000281e+00 2.579000000000000181e-01
5.458299999999999486e+00 2.692999999999999838e-01
5.499800000000000466e+00 2.807999999999999940e-01
5.541199999999999903e+00 2.927000000000000157e-01
5.582699999999999108e+00 3.047000000000000264e-01
5.624200000000000088e+00 3.169000000000000150e-01
5.665599999999999525e+00 3.289000000000000257e-01
5.707100000000000506e+00 3.417999999999999927e-01
5.748599999999999710e+00 3.551000000000000267e-01
5.790100000000000691e+00 3.684000000000000052e-01
5.831500000000000128e+00 3.816999999999999837e-01
5.872999999999999332e+00 3.950000000000000178e-01
5.914500000000000313e+00 4.081000000000000183e-01
5.955999999999999517e+00 4.208000000000000074e-01
5.997400000000000730e+00 4.333000000000000185e-01
6.038899999999999935e+00 4.456999999999999851e-01
6.080399999999999139e+00 4.577999999999999847e-01
6.121900000000000119e+00 4.694999999999999729e-01
6.163299999999999557e+00 4.812000000000000166e-01
6.204800000000000537e+00 4.929000000000000048e-01
6.246299999999999741e+00 5.046000000000000485e-01
6.287699999999999179e+00 5.162999999999999812e-01
6.329200000000000159e+00 5.279000000000000359e-01
6.370699999999999363e+00 5.394999999999999796e-01
6.412199999999998568e+00 5.512000000000000233e-01
6.453600000000001558e+00 5.627999999999999670e-01
6.495100000000000762e+00 5.743000000000000327e-01
6.536599999999999966e+00 5.858999999999999764e-01
6.578099999999999170e+00 5.975000000000000311e-01
6.619499999999998607e+00 6.089999999999999858e-01
6.661000000000001364e+00 6.161999999999999700e-01
6.702500000000000568e+00 6.222999999999999643e-01
6.743999999999999773e+00 6.290000000000000036e-01
6.785399999999999210e+00 6.362999999999999767e-01
6.826899999999998414e+00 6.442999999999999838e-01
6.868400000000001171e+00 6.528000000000000469e-01
6.909800000000000608e+00 6.620000000000000329e-01
6.951299999999999812e+00 6.717999999999999527e-01
6.992799999999999017e+00 6.826999999999999735e-01
7.034299999999998221e+00 6.961000000000000520e-01
7.075700000000001211e+00 7.126000000000000112e-01
7.117200000000000415e+00 7.332999999999999519e-01
7.158699999999999619e+00 7.579000000000000181e-01
7.200199999999998823e+00 7.865999999999999659e-01
7.241599999999998261e+00 8.189999999999999503e-01
7.283100000000001017e+00 8.531999999999999584e-01
7.324600000000000222e+00 8.885999999999999455e-01
7.366099999999999426e+00 9.250000000000000444e-01
7.407499999999998863e+00 9.625000000000000222e-01
7.449000000000001620e+00 1.001200000000000090e+00
7.490500000000000824e+00 1.040999999999999925e+00
7.531900000000000261e+00 1.081800000000000095e+00
7.573399999999999466e+00 1.123799999999999910e+00
7.614899999999998670e+00 1.166900000000000048e+00
7.656400000000001427e+00 1.211000000000000076e+00
7.697800000000000864e+00 1.256299999999999972e+00
7.739300000000000068e+00 1.288300000000000001e+00
7.780799999999999272e+00 1.302799999999999958e+00
7.822299999999998477e+00 1.311199999999999921e+00
7.863700000000001467e+00 1.313299999999999912e+00
7.905200000000000671e+00 1.309399999999999897e+00
7.946699999999999875e+00 1.299299999999999899e+00
7.988199999999999079e+00 1.282999999999999918e+00
8.029599999999998516e+00 1.260599999999999943e+00
8.071100000000001273e+00 1.231800000000000006e+00
8.112600000000000477e+00 1.196299999999999919e+00
8.153999999999999915e+00 1.124400000000000066e+00
8.195499999999999119e+00 1.088600000000000012e+00
8.236999999999998323e+00 1.003200000000000092e+00
8.278500000000001080e+00 8.673999999999999488e-01
8.319900000000000517e+00 6.812000000000000277e-01
8.361399999999999721e+00 4.618999999999999773e-01
8.402899999999998926e+00 4.133000000000000007e-01
8.444399999999998130e+00 3.927999999999999825e-01
8.485800000000001120e+00 4.149999999999999800e-01
8.527300000000000324e+00 4.447999999999999732e-01
8.568799999999999528e+00 4.753000000000000003e-01
8.610199999999998965e+00 5.067000000000000393e-01
8.651699999999998170e+00 5.389000000000000457e-01
8.693200000000000927e+00 5.688999999999999613e-01
8.734700000000000131e+00 5.904000000000000359e-01
8.776099999999999568e+00 6.137000000000000233e-01
8.817599999999998772e+00 6.373999999999999666e-01
8.859100000000001529e+00 6.614999999999999769e-01
8.900600000000000733e+00 6.861000000000000432e-01
8.942000000000000171e+00 7.112000000000000544e-01
8.983499999999999375e+00 7.367000000000000215e-01
9.024999999999998579e+00 7.625999999999999446e-01
9.066500000000001336e+00 7.890000000000000346e-01
9.107900000000000773e+00 8.157999999999999696e-01
9.149399999999999977e+00 8.425000000000000266e-01
9.190899999999999181e+00 8.690999999999999837e-01
9.232299999999998619e+00 8.955999999999999517e-01
9.273800000000001376e+00 9.220000000000000417e-01
9.315300000000000580e+00 9.483000000000000318e-01
9.356799999999999784e+00 9.745000000000000329e-01
9.398199999999999221e+00 1.000699999999999923e+00
9.439699999999998425e+00 1.026699999999999946e+00
9.481200000000001182e+00 1.052599999999999980e+00
9.522700000000000387e+00 1.078500000000000014e+00
9.564099999999999824e+00 1.104200000000000070e+00
9.605599999999999028e+00 1.129899999999999904e+00
9.647099999999998232e+00 1.155399999999999983e+00
9.688600000000000989e+00 1.414299999999999891e+00
9.730000000000000426e+00 1.614600000000000035e+00
9.771499999999999631e+00 1.502899999999999903e+00
9.812999999999998835e+00 1.429300000000000015e+00
9.854399999999998272e+00 1.393399999999999972e+00
9.895900000000001029e+00 1.356300000000000061e+00
9.937400000000000233e+00 1.300599999999999978e+00
9.978899999999999437e+00 1.225899999999999990e+00
1.002029999999999887e+01 1.152900000000000036e+00
1.006180000000000163e+01 1.081399999999999917e+00
1.010330000000000084e+01 1.012399999999999967e+00
1.014480000000000004e+01 9.457999999999999741e-01
1.018619999999999948e+01 8.840000000000000080e-01
1.022769999999999868e+01 8.309999999999999609e-01
1.026920000000000144e+01 7.876999999999999558e-01
1.031070000000000064e+01 7.540999999999999925e-01
1.035210000000000008e+01 7.301999999999999602e-01
1.039359999999999928e+01 7.158999999999999808e-01
1.043509999999999849e+01 7.046999999999999931e-01
1.047650000000000148e+01 6.921000000000000485e-01
1.051800000000000068e+01 6.778999999999999471e-01
1.055949999999999989e+01 6.572000000000000064e-01
1.060099999999999909e+01 6.352999999999999758e-01
1.064239999999999853e+01 6.231999999999999762e-01
1.068390000000000128e+01 6.114000000000000545e-01
1.072540000000000049e+01 5.997999999999999998e-01
1.076689999999999969e+01 5.886000000000000121e-01
1.080829999999999913e+01 5.776999999999999913e-01
1.084979999999999833e+01 5.669999999999999485e-01
1.089130000000000109e+01 5.566999999999999726e-01
1.093270000000000053e+01 5.466999999999999638e-01
1.097419999999999973e+01 5.370000000000000329e-01
1.101569999999999894e+01 5.274999999999999689e-01
1.105719999999999814e+01 5.183999999999999719e-01
1.109860000000000113e+01 5.096000000000000529e-01
1.114010000000000034e+01 5.010999999999999899e-01
1.118159999999999954e+01 4.929000000000000048e-01
1.122309999999999874e+01 4.848999999999999977e-01
1.126449999999999818e+01 4.772000000000000131e-01
1.130600000000000094e+01 4.697000000000000064e-01
1.134750000000000014e+01 4.623999999999999777e-01
1.138899999999999935e+01 4.552999999999999825e-01
1.143039999999999878e+01 4.482999999999999763e-01
1.147190000000000154e+01 4.413000000000000256e-01
1.151340000000000074e+01 4.345999999999999863e-01
1.155480000000000018e+01 4.279000000000000026e-01
1.159629999999999939e+01 4.213000000000000078e-01
1.163779999999999859e+01 4.148999999999999910e-01
1.167930000000000135e+01 4.086000000000000187e-01
1.172070000000000078e+01 4.023999999999999799e-01
1.176219999999999999e+01 3.783000000000000251e-01
1.180369999999999919e+01 3.730999999999999872e-01
1.184519999999999840e+01 3.667000000000000259e-01
1.188660000000000139e+01 3.589999999999999858e-01
1.192810000000000059e+01 3.499999999999999778e-01
1.196959999999999980e+01 3.397000000000000020e-01
1.201109999999999900e+01 3.281999999999999917e-01
1.205249999999999844e+01 3.153000000000000247e-01
1.209400000000000119e+01 3.012000000000000233e-01
1.213550000000000040e+01 2.862999999999999989e-01
1.217689999999999984e+01 2.878999999999999893e-01
1.221839999999999904e+01 2.897000000000000131e-01
1.225989999999999824e+01 2.916000000000000258e-01
1.230140000000000100e+01 2.934999999999999831e-01
1.234280000000000044e+01 3.271000000000000019e-01
1.238429999999999964e+01 4.249999999999999889e-01
1.242579999999999885e+01 5.028000000000000247e-01
1.246730000000000160e+01 5.604999999999999982e-01
1.250870000000000104e+01 5.980999999999999650e-01
1.255020000000000024e+01 6.155000000000000471e-01
1.259169999999999945e+01 6.129000000000000004e-01
1.263319999999999865e+01 5.965000000000000302e-01
1.267460000000000164e+01 5.987000000000000099e-01
1.271610000000000085e+01 7.432999999999999607e-01
1.275760000000000005e+01 1.074600000000000000e+00
1.279899999999999949e+01 1.301900000000000057e+00
1.284049999999999869e+01 1.425400000000000000e+00
1.288200000000000145e+01 1.378300000000000081e+00
1.292350000000000065e+01 1.314899999999999958e+00
1.296490000000000009e+01 1.260899999999999910e+00
1.300639999999999930e+01 1.216299999999999937e+00
1.304789999999999850e+01 1.181300000000000017e+00
1.308940000000000126e+01 1.157499999999999973e+00
1.313080000000000069e+01 1.144900000000000029e+00
1.317229999999999990e+01 1.108500000000000041e+00
1.321379999999999910e+01 1.078200000000000047e+00
1.325529999999999831e+01 1.049900000000000055e+00
1.329670000000000130e+01 1.022599999999999953e+00
1.333820000000000050e+01 9.960999999999999854e-01
1.337969999999999970e+01 9.704000000000000403e-01
1.342109999999999914e+01 9.456999999999999851e-01
1.346259999999999835e+01 9.217999999999999527e-01
1.350410000000000110e+01 8.988000000000000433e-01
1.354560000000000031e+01 8.767000000000000348e-01
1.358699999999999974e+01 9.075999999999999623e-01
1.362849999999999895e+01 9.145999999999999686e-01
1.366999999999999815e+01 9.310000000000000497e-01
1.371150000000000091e+01 8.581999999999999629e-01
1.375290000000000035e+01 9.086999999999999522e-01
1.379439999999999955e+01 9.719999999999999751e-01
1.383589999999999876e+01 1.044499999999999984e+00
1.387729999999999819e+01 1.125399999999999956e+00
1.391880000000000095e+01 1.214599999999999902e+00
1.396030000000000015e+01 1.303199999999999914e+00
1.400179999999999936e+01 1.385399999999999965e+00
1.404319999999999879e+01 1.461200000000000054e+00
1.408470000000000155e+01 1.530699999999999950e+00
1.412620000000000076e+01 1.593900000000000095e+00
1.416769999999999996e+01 1.650700000000000056e+00
1.420909999999999940e+01 1.291500000000000092e+00
1.425059999999999860e+01 1.178800000000000070e+00
1.429210000000000136e+01 1.133199999999999985e+00
1.433360000000000056e+01 1.069700000000000095e+00
1.437500000000000000e+01 1.030599999999999961e+00
1.441649999999999920e+01 9.921999999999999709e-01
1.445799999999999841e+01 9.544000000000000261e-01
1.449940000000000140e+01 9.172000000000000153e-01
1.454090000000000060e+01 8.807000000000000384e-01
1.458239999999999981e+01 8.448999999999999844e-01
1.462389999999999901e+01 8.095999999999999863e-01
1.466529999999999845e+01 7.751000000000000112e-01
1.470680000000000121e+01 7.411999999999999700e-01
1.474830000000000041e+01 7.078999999999999737e-01
1.478979999999999961e+01 6.753000000000000114e-01
1.483119999999999905e+01 6.432999999999999829e-01
1.487269999999999825e+01 6.120999999999999774e-01
1.491420000000000101e+01 5.817999999999999838e-01
1.495570000000000022e+01 5.524000000000000021e-01
1.499709999999999965e+01 5.240000000000000213e-01
1.503859999999999886e+01 4.964999999999999969e-01
1.508010000000000161e+01 4.698999999999999844e-01
1.512150000000000105e+01 4.441999999999999837e-01
1.516300000000000026e+01 4.194999999999999840e-01
1.520449999999999946e+01 3.956000000000000072e-01
1.524599999999999866e+01 3.726999999999999758e-01
1.528740000000000165e+01 3.508000000000000007e-01
1.532890000000000086e+01 3.296999999999999931e-01
1.537040000000000006e+01 3.095999999999999863e-01
1.541189999999999927e+01 2.903999999999999915e-01
1.545329999999999870e+01 2.721000000000000085e-01
1.549480000000000146e+01 4.456999999999999851e-01
1.553630000000000067e+01 5.506999999999999673e-01
1.557779999999999987e+01 1.683999999999999941e-01
1.561919999999999931e+01 1.627000000000000113e-01
1.566069999999999851e+01 1.592000000000000082e-01
1.570220000000000127e+01 1.575000000000000011e-01
1.574360000000000070e+01 1.559999999999999998e-01
1.578509999999999991e+01 1.544999999999999984e-01
1.582659999999999911e+01 1.532000000000000028e-01
1.586809999999999832e+01 1.711999999999999911e-01
1.590950000000000131e+01 1.849000000000000088e-01
1.595100000000000051e+01 1.900999999999999912e-01
1.599249999999999972e+01 1.869000000000000106e-01
1.603399999999999892e+01 1.751999999999999946e-01
1.607539999999999836e+01 1.550999999999999879e-01
1.611690000000000111e+01 1.265000000000000013e-01
1.615840000000000032e+01 2.074999999999999900e-01
1.619979999999999976e+01 2.079999999999999905e-01
1.624129999999999896e+01 1.072000000000000036e-01
1.628279999999999816e+01 0.000000000000000000e+00
1.632430000000000092e+01 0.000000000000000000e+00
1.636570000000000036e+01 0.000000000000000000e+00
1.640719999999999956e+01 0.000000000000000000e+00
1.644869999999999877e+01 0.000000000000000000e+00
1.649020000000000152e+01 0.000000000000000000e+00
1.653160000000000096e+01 0.000000000000000000e+00
1.657310000000000016e+01 0.000000000000000000e+00
1.661459999999999937e+01 0.000000000000000000e+00
1.665609999999999857e+01 0.000000000000000000e+00
1.669750000000000156e+01 0.000000000000000000e+00
1.673900000000000077e+01 0.000000000000000000e+00
1.678049999999999997e+01 0.000000000000000000e+00
1.682189999999999941e+01 0.000000000000000000e+00
1.686339999999999861e+01 0.000000000000000000e+00
1.690490000000000137e+01 0.000000000000000000e+00
1.694640000000000057e+01 0.000000000000000000e+00
1.698780000000000001e+01 0.000000000000000000e+00
1.702929999999999922e+01 0.000000000000000000e+00
1.707079999999999842e+01 0.000000000000000000e+00
1.711230000000000118e+01 0.000000000000000000e+00
1.715370000000000061e+01 0.000000000000000000e+00
1.719519999999999982e+01 0.000000000000000000e+00
1.723669999999999902e+01 0.000000000000000000e+00
1.727819999999999823e+01 0.000000000000000000e+00
1.731960000000000122e+01 0.000000000000000000e+00
1.736110000000000042e+01 0.000000000000000000e+00
1.740259999999999962e+01 0.000000000000000000e+00
1.744399999999999906e+01 0.000000000000000000e+00
1.748549999999999827e+01 0.000000000000000000e+00
1.752700000000000102e+01 0.000000000000000000e+00
1.756850000000000023e+01 0.000000000000000000e+00
1.760989999999999966e+01 0.000000000000000000e+00
1.765139999999999887e+01 0.000000000000000000e+00
1.769290000000000163e+01 0.000000000000000000e+00
1.773440000000000083e+01 0.000000000000000000e+00
1.777580000000000027e+01 0.000000000000000000e+00
1.781729999999999947e+01 0.000000000000000000e+00
1.785879999999999868e+01 0.000000000000000000e+00
1.790030000000000143e+01 0.000000000000000000e+00
1.794170000000000087e+01 0.000000000000000000e+00
1.798320000000000007e+01 0.000000000000000000e+00
1.802469999999999928e+01 0.000000000000000000e+00
1.806609999999999872e+01 0.000000000000000000e+00
1.810760000000000147e+01 0.000000000000000000e+00
1.814910000000000068e+01 0.000000000000000000e+00
