#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS:  60  14
# Band-Index    1
   1.88012     -2.184683  0.174  0.058  0.062  0.074  0.008  0.004  0.000  0.004  0.000  0.384
   1.93404     -1.858145  0.170  0.060  0.038  0.074  0.012  0.002  0.002  0.002  0.000  0.360
   1.98796     -1.505234  0.162  0.046  0.026  0.060  0.016  0.002  0.004  0.002  0.000  0.320
   2.04188     -1.211931  0.152  0.024  0.020  0.038  0.020  0.002  0.006  0.002  0.000  0.266
   2.09580     -1.075257  0.138  0.008  0.016  0.022  0.020  0.002  0.006  0.002  0.000  0.212
   2.14972     -1.142278  0.116  0.012  0.012  0.024  0.016  0.002  0.004  0.002  0.000  0.188
   2.20364     -1.351939  0.094  0.026  0.010  0.036  0.012  0.002  0.004  0.002  0.000  0.186
   2.25756     -1.616765  0.072  0.040  0.008  0.050  0.008  0.002  0.002  0.002  0.000  0.184
   2.31148     -1.878272  0.052  0.050  0.006  0.060  0.004  0.002  0.002  0.002  0.000  0.176
   2.36540     -2.098405  0.030  0.058  0.004  0.066  0.002  0.002  0.000  0.002  0.000  0.164
   2.41932     -2.247464  0.012  0.058  0.004  0.074  0.002  0.002  0.000  0.002  0.000  0.152
   2.47324     -2.306267  0.004  0.000  0.004  0.130  0.000  0.000  0.000  0.002  0.002  0.142
 
# Band-Index   10
   2.47324     -1.081628  0.096  0.000  0.054  0.002  0.000  0.000  0.014  0.002  0.000  0.166
   2.41932     -1.086246  0.096  0.000  0.056  0.002  0.000  0.000  0.014  0.002  0.000  0.168
   2.36540     -1.099513  0.096  0.002  0.060  0.002  0.000  0.000  0.014  0.002  0.000  0.176
   2.31148     -1.119247  0.100  0.004  0.068  0.004  0.000  0.002  0.012  0.002  0.000  0.190
   2.25756     -1.140259  0.104  0.006  0.078  0.008  0.000  0.002  0.010  0.002  0.000  0.210
   2.20364     -1.151397  0.112  0.012  0.088  0.012  0.000  0.002  0.008  0.004  0.000  0.238
   2.14972     -1.131002  0.126  0.018  0.094  0.020  0.002  0.004  0.004  0.004  0.000  0.272
   2.09580     -1.049742  0.142  0.024  0.092  0.028  0.006  0.004  0.002  0.004  0.000  0.300
   2.04188     -0.909936  0.154  0.020  0.082  0.026  0.010  0.004  0.000  0.004  0.000  0.302
   1.98796     -0.798411  0.166  0.008  0.072  0.016  0.014  0.004  0.000  0.004  0.000  0.282
   1.93404     -0.843308  0.170  0.010  0.064  0.020  0.016  0.002  0.000  0.004  0.000  0.284
   1.88012     -1.061390  0.164  0.028  0.062  0.036  0.012  0.002  0.000  0.002  0.000  0.308
   1.82620     -1.352854  0.156  0.038  0.076  0.046  0.008  0.002  0.000  0.002  0.000  0.328
   1.77228     -1.629790  0.142  0.036  0.100  0.042  0.004  0.002  0.002  0.002  0.000  0.330
   1.71836     -1.847330  0.126  0.026  0.128  0.032  0.002  0.002  0.004  0.002  0.000  0.320
   1.66444     -1.999709  0.110  0.014  0.150  0.020  0.000  0.000  0.006  0.002  0.000  0.304
   1.61052     -2.101388  0.098  0.008  0.164  0.012  0.000  0.000  0.008  0.000  0.000  0.292
   1.55660     -2.166406  0.090  0.004  0.172  0.008  0.000  0.000  0.008  0.000  0.000  0.286
   1.50268     -2.202914  0.086  0.002  0.176  0.006  0.000  0.000  0.008  0.000  0.000  0.282
   1.44876     -2.214721  0.085  0.001  0.178  0.006  0.000  0.000  0.009  0.000  0.000  0.280
   1.44876     -2.214721  0.085  0.001  0.178  0.006  0.000  0.000  0.009  0.000  0.000  0.280
   1.41024     -2.215274  0.086  0.001  0.177  0.006  0.000  0.000  0.008  0.000  0.000  0.280
   1.37172     -2.216602  0.087  0.003  0.177  0.007  0.000  0.000  0.009  0.001  0.000  0.283
   1.33320     -2.217673  0.090  0.005  0.175  0.007  0.000  0.000  0.008  0.001  0.000  0.286
   1.29468     -2.216570  0.094  0.008  0.173  0.008  0.000  0.000  0.007  0.002  0.000  0.292
   1.25616     -2.210142  0.100  0.013  0.167  0.010  0.000  0.000  0.007  0.003  0.000  0.300
   1.21764     -2.193377  0.110  0.021  0.159  0.012  0.000  0.000  0.005  0.003  0.000  0.311
   1.17911     -2.158651  0.121  0.034  0.146  0.016  0.000  0.000  0.004  0.005  0.000  0.325
   1.14059     -2.095693  0.134  0.050  0.127  0.020  0.001  0.000  0.003  0.005  0.000  0.340
   1.10207     -1.994540  0.146  0.069  0.102  0.024  0.001  0.000  0.001  0.005  0.000  0.352
   1.06355     -1.851773  0.156  0.086  0.079  0.026  0.002  0.000  0.000  0.006  0.002  0.356
   1.02503     -1.673592  0.161  0.096  0.062  0.025  0.004  0.000  0.000  0.006  0.002  0.355
   0.98651     -1.472106  0.166  0.098  0.050  0.022  0.004  0.000  0.001  0.006  0.003  0.349
   0.94799     -1.261505  0.170  0.092  0.043  0.017  0.005  0.000  0.002  0.005  0.003  0.338
   0.90947     -1.058555  0.176  0.078  0.040  0.012  0.007  0.000  0.005  0.005  0.005  0.327
   0.87095     -0.885947  0.182  0.056  0.041  0.012  0.007  0.000  0.007  0.006  0.005  0.315
   0.83243     -0.772538  0.187  0.029  0.042  0.027  0.007  0.000  0.009  0.006  0.006  0.313
   0.79391     -0.735792  0.188  0.010  0.044  0.062  0.004  0.000  0.011  0.005  0.006  0.331
   0.75539     -0.751504  0.186  0.002  0.045  0.101  0.002  0.000  0.011  0.006  0.006  0.359
   0.71687     -0.766072  0.186  0.000  0.045  0.119  0.000  0.000  0.011  0.006  0.006  0.373
   0.71687     -0.766072  0.186  0.000  0.045  0.119  0.000  0.000  0.011  0.006  0.006  0.373
   0.67914     -0.619064  0.194  0.000  0.042  0.092  0.000  0.000  0.014  0.006  0.006  0.354
   0.64141     -0.492972  0.208  0.000  0.038  0.052  0.000  0.000  0.016  0.006  0.008  0.328
   0.60368     -0.418687  0.220  0.000  0.034  0.014  0.000  0.000  0.016  0.004  0.008  0.296
   0.56595     -0.427341  0.216  0.000  0.028  0.004  0.000  0.000  0.014  0.004  0.008  0.276
   0.52822     -0.513666  0.200  0.000  0.022  0.026  0.000  0.000  0.012  0.004  0.008  0.272
   0.49049     -0.646063  0.182  0.000  0.018  0.052  0.000  0.000  0.010  0.004  0.008  0.272
   0.45276     -0.800551  0.166  0.000  0.016  0.072  0.000  0.000  0.008  0.004  0.006  0.272
   0.41503     -0.964813  0.152  0.000  0.014  0.086  0.000  0.000  0.006  0.004  0.006  0.270
   0.37730     -1.132634  0.140  0.000  0.014  0.096  0.000  0.000  0.004  0.002  0.006  0.264
   0.33957     -1.300418  0.128  0.000  0.012  0.104  0.000  0.000  0.004  0.002  0.006  0.256
   0.30184     -1.267994  0.110  0.000  0.102  0.022  0.000  0.000  0.008  0.006  0.000  0.248
   0.26411     -1.224915  0.106  0.000  0.092  0.016  0.000  0.000  0.010  0.006  0.000  0.230
   0.22638     -1.186267  0.102  0.000  0.084  0.012  0.000  0.000  0.010  0.004  0.000  0.212
   0.18865     -1.153397  0.100  0.000  0.076  0.008  0.000  0.000  0.012  0.004  0.000  0.198
   0.15092     -1.126853  0.098  0.000  0.068  0.006  0.000  0.000  0.012  0.002  0.000  0.186
   0.11319     -1.106672  0.096  0.000  0.062  0.004  0.000  0.000  0.014  0.002  0.000  0.178
   0.07546     -1.092613  0.096  0.000  0.058  0.002  0.000  0.000  0.014  0.002  0.000  0.172
   0.03773     -1.084350  0.096  0.000  0.056  0.002  0.000  0.000  0.014  0.002  0.000  0.168
   0.00000     -1.081628  0.096  0.000  0.054  0.002  0.000  0.000  0.014  0.002  0.000  0.166
 
# Band-Index   11
   0.00000      1.062377  0.012  0.000  0.412  0.002  0.000  0.000  0.006  0.000  0.000  0.430
   0.03773      1.064060  0.012  0.000  0.410  0.002  0.000  0.000  0.006  0.000  0.000  0.430
   0.07546      1.069283  0.014  0.000  0.408  0.002  0.000  0.000  0.006  0.000  0.000  0.428
   0.11319      1.078552  0.014  0.000  0.404  0.002  0.000  0.000  0.006  0.000  0.000  0.426
   0.15092      1.092653  0.016  0.000  0.398  0.002  0.000  0.000  0.006  0.000  0.000  0.422
   0.18865      1.112574  0.018  0.000  0.390  0.002  0.000  0.000  0.006  0.000  0.000  0.416
   0.22638      1.139388  0.020  0.000  0.382  0.002  0.000  0.000  0.006  0.000  0.000  0.410
   0.26411      1.174156  0.022  0.000  0.372  0.002  0.000  0.000  0.008  0.000  0.000  0.404
   0.30184      1.217808  0.026  0.000  0.360  0.004  0.000  0.000  0.008  0.000  0.000  0.396
   0.33957      1.271072  0.028  0.000  0.348  0.004  0.000  0.000  0.008  0.000  0.000  0.390
   0.37730      1.334417  0.032  0.000  0.338  0.004  0.000  0.000  0.008  0.000  0.000  0.382
   0.41503      1.279564  0.030  0.000  0.022  0.402  0.000  0.000  0.014  0.000  0.000  0.468
   0.45276      1.052969  0.028  0.000  0.020  0.412  0.000  0.000  0.012  0.000  0.000  0.472
   0.49049      0.845196  0.022  0.000  0.018  0.428  0.000  0.000  0.010  0.000  0.000  0.478
   0.52822      0.669446  0.012  0.000  0.014  0.450  0.000  0.000  0.006  0.000  0.000  0.484
   0.56595      0.550568  0.002  0.000  0.010  0.470  0.000  0.000  0.004  0.000  0.000  0.486
   0.60368      0.521033  0.004  0.000  0.006  0.458  0.000  0.000  0.000  0.000  0.000  0.470
   0.64141      0.587024  0.022  0.000  0.004  0.416  0.000  0.000  0.000  0.000  0.002  0.446
   0.67914      0.718448  0.040  0.000  0.004  0.376  0.000  0.000  0.002  0.000  0.002  0.424
   0.71687      0.885684  0.054  0.000  0.004  0.346  0.000  0.000  0.002  0.001  0.002  0.409
   0.71687      0.885684  0.054  0.000  0.004  0.346  0.000  0.000  0.002  0.001  0.002  0.409
   0.75539      0.843364  0.043  0.048  0.002  0.337  0.000  0.000  0.002  0.001  0.002  0.435
   0.79391      0.784545  0.025  0.109  0.001  0.331  0.001  0.000  0.000  0.000  0.001  0.469
   0.83243      0.798464  0.011  0.135  0.004  0.328  0.002  0.000  0.000  0.000  0.000  0.482
   0.87095      0.912845  0.006  0.134  0.010  0.312  0.005  0.000  0.001  0.000  0.000  0.470
   0.90947      1.105375  0.004  0.126  0.021  0.284  0.009  0.000  0.004  0.000  0.000  0.448
   0.94799      1.341293  0.005  0.116  0.035  0.250  0.010  0.000  0.006  0.000  0.000  0.423
   0.98651      1.591276  0.004  0.106  0.060  0.209  0.010  0.000  0.009  0.000  0.000  0.398
   1.02503      1.831057  0.003  0.092  0.097  0.160  0.009  0.000  0.012  0.000  0.000  0.376
   1.06355      2.040960  0.003  0.075  0.149  0.109  0.008  0.000  0.015  0.000  0.000  0.358
   1.10207      2.211599  0.005  0.055  0.203  0.065  0.004  0.001  0.017  0.000  0.000  0.351
   1.14059      2.346791  0.008  0.038  0.248  0.037  0.003  0.002  0.018  0.000  0.000  0.352
   1.17911      2.456105  0.009  0.026  0.282  0.020  0.001  0.003  0.018  0.000  0.000  0.360
   1.21764      2.547222  0.011  0.017  0.308  0.010  0.001  0.003  0.018  0.002  0.000  0.370
   1.25616      2.624197  0.012  0.011  0.329  0.006  0.000  0.004  0.017  0.002  0.000  0.382
   1.29468      2.688410  0.013  0.007  0.346  0.003  0.000  0.005  0.017  0.003  0.000  0.394
   1.33320      2.739720  0.014  0.004  0.359  0.001  0.000  0.006  0.016  0.004  0.000  0.405
   1.37172      2.777323  0.015  0.002  0.369  0.001  0.000  0.006  0.016  0.005  0.000  0.413
   1.41024      2.800319  0.015  0.001  0.375  0.000  0.000  0.006  0.015  0.006  0.000  0.418
   1.44876      2.808062  0.015  0.000  0.377  0.000  0.000  0.007  0.015  0.006  0.000  0.420
   1.44876      2.808062  0.015  0.000  0.377  0.000  0.000  0.007  0.015  0.006  0.000  0.420
   1.50268      2.774200  0.014  0.002  0.374  0.002  0.000  0.006  0.016  0.006  0.000  0.416
   1.55660      2.675716  0.012  0.004  0.360  0.004  0.000  0.004  0.016  0.004  0.000  0.406
   1.61052      2.520860  0.010  0.012  0.338  0.010  0.000  0.004  0.016  0.004  0.000  0.392
   1.66444      2.319607  0.006  0.024  0.308  0.020  0.002  0.002  0.016  0.002  0.000  0.380
   1.71836      2.079465  0.004  0.044  0.268  0.038  0.002  0.002  0.016  0.002  0.000  0.376
   1.77228      1.805093  0.002  0.076  0.216  0.068  0.004  0.000  0.016  0.002  0.000  0.384
   1.82620      1.507784  0.002  0.120  0.160  0.110  0.004  0.000  0.012  0.000  0.000  0.410
   1.88012      1.226806  0.002  0.166  0.112  0.156  0.002  0.000  0.008  0.000  0.000  0.450
   1.93404      1.049538  0.006  0.204  0.078  0.194  0.002  0.000  0.006  0.000  0.000  0.488
   1.98796      1.078518  0.020  0.196  0.072  0.190  0.002  0.000  0.002  0.000  0.000  0.484
   2.04188      1.256663  0.042  0.100  0.162  0.102  0.004  0.000  0.004  0.000  0.000  0.414
   2.09580      1.281741  0.006  0.276  0.002  0.270  0.002  0.000  0.002  0.000  0.000  0.560
   2.14972      1.243759  0.028  0.000  0.354  0.004  0.000  0.000  0.006  0.000  0.000  0.396
   2.20364      1.180851  0.024  0.000  0.374  0.002  0.000  0.000  0.006  0.000  0.000  0.406
   2.25756      1.131697  0.020  0.000  0.388  0.002  0.000  0.000  0.006  0.000  0.000  0.414
   2.31148      1.097732  0.016  0.000  0.398  0.002  0.000  0.000  0.006  0.000  0.000  0.422
   2.36540      1.076742  0.014  0.000  0.406  0.002  0.000  0.000  0.006  0.000  0.000  0.426
   2.41932      1.065746  0.012  0.000  0.410  0.002  0.000  0.000  0.006  0.000  0.000  0.430
   2.47324      1.062377  0.012  0.000  0.412  0.002  0.000  0.000  0.006  0.000  0.000  0.430
 
# Band-Index   12
   2.47324      2.880825  0.000  0.000  0.000  0.106  0.000  0.000  0.000  0.000  0.140  0.248
   2.41932      2.901797  0.002  0.000  0.000  0.110  0.000  0.000  0.000  0.000  0.136  0.248
   2.36540      2.959442  0.002  0.002  0.000  0.122  0.000  0.000  0.000  0.000  0.128  0.254
   2.31148      2.730558  0.010  0.208  0.016  0.286  0.008  0.000  0.010  0.000  0.002  0.542
   2.25756      2.272984  0.016  0.238  0.012  0.270  0.008  0.000  0.010  0.000  0.000  0.554
   2.20364      1.826292  0.016  0.258  0.008  0.268  0.008  0.000  0.006  0.000  0.000  0.566
   2.14972      1.463990  0.012  0.274  0.006  0.274  0.004  0.000  0.004  0.000  0.000  0.574
   2.09580      1.302745  0.038  0.010  0.310  0.014  0.002  0.000  0.006  0.000  0.000  0.382
   2.04188      1.346486  0.006  0.258  0.000  0.246  0.002  0.000  0.000  0.000  0.000  0.514
   1.98796      1.617888  0.010  0.232  0.000  0.218  0.004  0.000  0.000  0.000  0.000  0.466
   1.93404      1.935758  0.028  0.082  0.268  0.084  0.002  0.002  0.006  0.000  0.000  0.470
   1.88012      2.163898  0.034  0.096  0.238  0.098  0.004  0.002  0.004  0.002  0.000  0.478
   1.82620      2.449286  0.038  0.124  0.194  0.122  0.006  0.004  0.002  0.002  0.000  0.490
   1.77228      2.790815  0.038  0.154  0.140  0.150  0.010  0.004  0.002  0.002  0.000  0.496
   1.71836      2.920898  0.020  0.002  0.318  0.000  0.000  0.004  0.018  0.002  0.000  0.366
   1.66444      2.871366  0.018  0.002  0.334  0.000  0.000  0.004  0.018  0.004  0.000  0.378
   1.61052      2.838117  0.016  0.000  0.348  0.000  0.000  0.006  0.016  0.004  0.000  0.392
   1.55660      2.819054  0.016  0.000  0.362  0.000  0.000  0.006  0.016  0.004  0.000  0.406
   1.50268      2.810368  0.014  0.000  0.374  0.000  0.000  0.006  0.016  0.006  0.000  0.416
   1.44876      2.808062  0.015  0.000  0.377  0.000  0.000  0.007  0.015  0.006  0.000  0.420
   1.44876      2.808062  0.015  0.000  0.377  0.000  0.000  0.007  0.015  0.006  0.000  0.420
   1.41024      2.800319  0.015  0.001  0.375  0.000  0.000  0.006  0.015  0.006  0.000  0.418
   1.37172      2.777323  0.015  0.002  0.369  0.001  0.000  0.006  0.016  0.005  0.000  0.413
   1.33320      2.739720  0.014  0.004  0.359  0.001  0.000  0.006  0.016  0.004  0.000  0.405
   1.29468      2.688410  0.013  0.007  0.346  0.003  0.000  0.005  0.017  0.003  0.000  0.394
   1.25616      2.624197  0.012  0.011  0.329  0.006  0.000  0.004  0.017  0.002  0.000  0.382
   1.21764      2.547222  0.011  0.017  0.308  0.010  0.001  0.003  0.018  0.002  0.000  0.370
   1.17911      2.456106  0.009  0.026  0.282  0.020  0.001  0.003  0.018  0.000  0.000  0.360
   1.14059      2.346792  0.008  0.038  0.248  0.037  0.003  0.002  0.018  0.000  0.000  0.352
   1.10207      2.211600  0.005  0.055  0.203  0.065  0.004  0.001  0.017  0.000  0.000  0.351
   1.06355      2.040960  0.003  0.075  0.149  0.109  0.008  0.000  0.015  0.000  0.000  0.358
   1.02503      1.831057  0.003  0.092  0.097  0.160  0.009  0.000  0.012  0.000  0.000  0.376
   0.98651      1.591277  0.004  0.106  0.060  0.209  0.010  0.000  0.009  0.000  0.000  0.398
   0.94799      1.341293  0.005  0.116  0.035  0.250  0.010  0.000  0.006  0.000  0.000  0.423
   0.90947      1.105375  0.004  0.126  0.021  0.284  0.009  0.000  0.004  0.000  0.000  0.448
   0.87095      0.912845  0.006  0.134  0.010  0.312  0.005  0.000  0.001  0.000  0.000  0.470
   0.83243      0.798464  0.011  0.135  0.004  0.328  0.002  0.000  0.000  0.000  0.000  0.482
   0.79391      0.784545  0.025  0.109  0.001  0.331  0.001  0.000  0.000  0.000  0.001  0.469
   0.75539      0.843365  0.043  0.048  0.002  0.337  0.000  0.000  0.002  0.001  0.002  0.435
   0.71687      0.885685  0.054  0.000  0.004  0.346  0.000  0.000  0.002  0.001  0.002  0.409
   0.71687      0.885685  0.054  0.000  0.004  0.346  0.000  0.000  0.002  0.001  0.002  0.409
   0.67914      1.072477  0.062  0.000  0.004  0.328  0.000  0.000  0.004  0.002  0.002  0.400
   0.64141      1.270545  0.068  0.000  0.002  0.314  0.000  0.000  0.004  0.002  0.002  0.392
   0.60368      1.474638  0.072  0.000  0.002  0.304  0.000  0.000  0.004  0.002  0.002  0.384
   0.56595      1.572799  0.000  0.617  0.000  0.000  0.004  0.002  0.000  0.000  0.000  0.623
   0.52822      1.641435  0.000  0.615  0.000  0.000  0.007  0.002  0.000  0.000  0.000  0.623
   0.49049      1.585062  0.044  0.000  0.300  0.006  0.000  0.000  0.008  0.000  0.000  0.358
   0.45276      1.491801  0.038  0.000  0.312  0.006  0.000  0.000  0.008  0.000  0.000  0.366
   0.41503      1.408035  0.034  0.000  0.326  0.006  0.000  0.000  0.008  0.000  0.000  0.374
   0.37730      1.517837  0.030  0.000  0.022  0.398  0.000  0.000  0.014  0.000  0.002  0.466
   0.33957      1.763196  0.028  0.000  0.024  0.396  0.000  0.000  0.016  0.000  0.002  0.466
   0.30184      2.011939  0.024  0.000  0.024  0.400  0.000  0.000  0.016  0.000  0.002  0.468
   0.26411      2.260381  0.022  0.000  0.026  0.404  0.000  0.000  0.016  0.000  0.004  0.470
   0.22638      2.504231  0.016  0.000  0.026  0.410  0.000  0.000  0.016  0.000  0.006  0.474
   0.18865      2.737953  0.012  0.000  0.026  0.416  0.000  0.000  0.016  0.000  0.008  0.478
   0.15092      2.953735  0.008  0.000  0.026  0.418  0.000  0.000  0.016  0.000  0.010  0.476
   0.11319      2.949947  0.002  0.000  0.000  0.126  0.000  0.000  0.000  0.000  0.126  0.254
   0.07546      2.913731  0.002  0.000  0.000  0.114  0.000  0.000  0.000  0.000  0.134  0.250
   0.03773      2.889365  0.000  0.000  0.000  0.108  0.000  0.000  0.000  0.000  0.138  0.248
   0.00000      2.880825  0.000  0.000  0.000  0.106  0.000  0.000  0.000  0.000  0.140  0.248
 
# Band-Index   13
   0.00000      3.334527  0.018  0.000  0.012  0.072  0.000  0.000  0.020  0.000  0.002  0.124
   0.03773      3.325071  0.016  0.000  0.016  0.120  0.000  0.000  0.018  0.000  0.004  0.174
   0.07546      3.270915  0.008  0.000  0.020  0.290  0.000  0.000  0.016  0.000  0.010  0.345
   0.11319      3.139165  0.006  0.000  0.024  0.396  0.000  0.000  0.016  0.000  0.012  0.454
   0.15092      2.990713  0.004  0.000  0.000  0.142  0.000  0.000  0.000  0.000  0.114  0.262
   0.18865      3.024779  0.006  0.000  0.002  0.166  0.000  0.000  0.000  0.000  0.100  0.274
   0.22638      2.991003  0.000  0.570  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.593
   0.26411      2.784637  0.000  0.570  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.594
   0.30184      2.579050  0.000  0.574  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.598
   0.33957      2.379860  0.000  0.579  0.000  0.000  0.022  0.002  0.000  0.000  0.000  0.601
   0.37730      2.192013  0.000  0.586  0.000  0.000  0.020  0.002  0.000  0.000  0.000  0.606
   0.41503      2.020089  0.000  0.594  0.000  0.000  0.016  0.002  0.000  0.000  0.000  0.612
   0.45276      1.868391  0.000  0.601  0.000  0.000  0.014  0.002  0.000  0.000  0.000  0.617
   0.49049      1.740957  0.000  0.610  0.000  0.000  0.010  0.002  0.000  0.000  0.000  0.620
   0.52822      1.684264  0.058  0.000  0.270  0.008  0.000  0.000  0.006  0.002  0.000  0.344
   0.56595      1.674186  0.090  0.000  0.008  0.255  0.000  0.000  0.002  0.002  0.002  0.358
   0.60368      1.537056  0.000  0.616  0.000  0.000  0.004  0.002  0.000  0.000  0.000  0.620
   0.64141      1.534986  0.000  0.612  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.616
   0.67914      1.566100  0.000  0.604  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.608
   0.71687      1.628776  0.000  0.592  0.000  0.000  0.004  0.001  0.000  0.000  0.000  0.598
   0.71687      1.628776  0.000  0.592  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.598
   0.75539      1.714150  0.005  0.538  0.005  0.019  0.004  0.000  0.002  0.000  0.000  0.573
   0.79391      1.910753  0.009  0.446  0.018  0.047  0.005  0.000  0.005  0.000  0.000  0.532
   0.83243      2.134360  0.005  0.322  0.068  0.069  0.005  0.000  0.011  0.000  0.000  0.481
   0.87095      2.304715  0.005  0.127  0.180  0.083  0.004  0.000  0.015  0.000  0.000  0.414
   0.90947      2.406084  0.015  0.032  0.237  0.086  0.003  0.001  0.015  0.000  0.000  0.389
   0.94799      2.494621  0.021  0.007  0.247  0.099  0.004  0.001  0.012  0.001  0.000  0.393
   0.98651      2.597349  0.025  0.004  0.236  0.122  0.005  0.002  0.010  0.001  0.000  0.405
   1.02503      2.728226  0.028  0.013  0.207  0.157  0.008  0.002  0.008  0.001  0.001  0.423
   1.06355      2.896980  0.028  0.030  0.165  0.196  0.010  0.002  0.004  0.001  0.001  0.438
   1.10207      3.103439  0.027  0.053  0.119  0.229  0.013  0.003  0.002  0.000  0.000  0.447
   1.14059      3.333748  0.024  0.078  0.083  0.244  0.014  0.003  0.002  0.000  0.000  0.449
   1.17911      3.567224  0.021  0.101  0.056  0.245  0.012  0.002  0.002  0.001  0.000  0.441
   1.21764      3.784147  0.017  0.123  0.037  0.230  0.011  0.004  0.001  0.002  0.000  0.426
   1.25616      3.968913  0.012  0.139  0.022  0.205  0.008  0.007  0.002  0.005  0.000  0.398
   1.29468      4.111247  0.008  0.144  0.009  0.169  0.005  0.012  0.003  0.011  0.000  0.359
   1.33320      4.207185  0.003  0.121  0.002  0.117  0.002  0.025  0.003  0.026  0.000  0.299
   1.37172      4.257246  0.001  0.066  0.005  0.054  0.001  0.048  0.003  0.050  0.000  0.226
   1.41024      4.272697  0.000  0.018  0.015  0.012  0.000  0.066  0.004  0.067  0.000  0.183
   1.44876      4.274885  0.001  0.002  0.019  0.000  0.000  0.071  0.004  0.073  0.000  0.171
   1.44876      4.274889  0.001  0.003  0.019  0.000  0.000  0.071  0.004  0.073  0.000  0.171
   1.50268      4.244221  0.000  0.041  0.006  0.034  0.000  0.058  0.004  0.058  0.000  0.203
   1.55660      4.125609  0.004  0.132  0.004  0.113  0.004  0.028  0.002  0.024  0.000  0.311
   1.61052      3.886261  0.014  0.180  0.028  0.161  0.010  0.010  0.002  0.006  0.000  0.411
   1.66444      3.551906  0.024  0.186  0.058  0.172  0.012  0.006  0.002  0.002  0.000  0.463
   1.71836      3.170727  0.032  0.176  0.094  0.168  0.012  0.004  0.000  0.002  0.000  0.488
   1.77228      2.986218  0.022  0.004  0.304  0.000  0.000  0.002  0.018  0.002  0.000  0.352
   1.82620      2.947811  0.016  0.178  0.020  0.140  0.014  0.000  0.004  0.000  0.000  0.372
   1.88012      2.468269  0.014  0.198  0.000  0.174  0.012  0.000  0.002  0.000  0.000  0.404
   1.93404      2.011311  0.014  0.212  0.000  0.194  0.008  0.000  0.002  0.000  0.000  0.430
   1.98796      1.768012  0.018  0.090  0.272  0.092  0.000  0.002  0.006  0.000  0.000  0.480
   2.04188      1.718936  0.006  0.164  0.188  0.166  0.002  0.000  0.006  0.000  0.000  0.534
   2.09580      1.967890  0.014  0.230  0.048  0.240  0.008  0.000  0.004  0.000  0.000  0.546
   2.14972      2.398223  0.020  0.212  0.016  0.246  0.010  0.000  0.004  0.000  0.004  0.514
   2.20364      2.819742  0.020  0.156  0.008  0.249  0.008  0.000  0.004  0.000  0.020  0.464
   2.25756      3.044192  0.010  0.052  0.002  0.208  0.002  0.000  0.002  0.000  0.068  0.346
   2.31148      3.032051  0.004  0.010  0.000  0.148  0.000  0.000  0.000  0.000  0.108  0.274
   2.36540      3.125928  0.006  0.134  0.018  0.322  0.004  0.000  0.012  0.000  0.008  0.504
   2.41932      3.319184  0.014  0.008  0.016  0.156  0.000  0.000  0.018  0.000  0.006  0.219
   2.47324      3.334534  0.018  0.000  0.012  0.072  0.000  0.000  0.020  0.000  0.002  0.124
 
# Band-Index   14
   2.47324      3.512513  0.000  0.000  0.000  0.452  0.000  0.000  0.004  0.000  0.020  0.478
   2.41932      3.461524  0.004  0.034  0.000  0.328  0.000  0.000  0.008  0.000  0.014  0.388
   2.36540      3.412941  0.018  0.040  0.006  0.040  0.000  0.000  0.018  0.000  0.002  0.124
   2.31148      3.434697  0.020  0.040  0.014  0.024  0.000  0.000  0.018  0.000  0.002  0.119
   2.25756      3.467182  0.020  0.064  0.024  0.046  0.000  0.000  0.018  0.000  0.002  0.174
   2.20364      3.503789  0.024  0.052  0.044  0.036  0.000  0.000  0.020  0.000  0.002  0.178
   2.14972      3.512836  0.021  0.094  0.067  0.084  0.000  0.000  0.016  0.000  0.002  0.285
   2.09580      3.510879  0.026  0.050  0.131  0.044  0.000  0.000  0.020  0.000  0.001  0.273
   2.04188      3.461960  0.028  0.024  0.192  0.022  0.000  0.000  0.024  0.000  0.000  0.292
   1.98796      3.374583  0.026  0.010  0.238  0.010  0.000  0.000  0.024  0.000  0.000  0.310
   1.93404      3.271730  0.026  0.006  0.264  0.006  0.000  0.000  0.022  0.000  0.000  0.324
   1.88012      3.169131  0.024  0.004  0.280  0.006  0.000  0.000  0.022  0.000  0.000  0.338
   1.82620      3.082838  0.020  0.018  0.274  0.024  0.002  0.002  0.022  0.000  0.000  0.358
   1.77228      3.458350  0.012  0.196  0.004  0.142  0.016  0.000  0.006  0.000  0.000  0.374
   1.71836      3.932429  0.008  0.228  0.002  0.097  0.014  0.000  0.006  0.000  0.000  0.358
   1.66444      4.337346  0.002  0.082  0.005  0.031  0.002  0.049  0.002  0.052  0.000  0.225
   1.61052      4.340092  0.003  0.081  0.012  0.052  0.002  0.045  0.002  0.049  0.000  0.245
   1.55660      4.363935  0.002  0.124  0.013  0.081  0.001  0.027  0.003  0.033  0.000  0.283
