# energy s p d
3.441699999999999982e+00 2.479999999999999913e-02 3.728000000000000203e-01 9.800000000000000377e-02
3.461699999999999999e+00 2.179999999999999993e-02 3.558999999999999941e-01 8.880000000000000393e-02
3.481700000000000017e+00 1.919999999999999832e-02 3.394000000000000350e-01 7.900000000000000078e-02
3.501800000000000246e+00 1.700000000000000122e-02 3.236999999999999877e-01 6.909999999999999476e-02
3.521799999999999820e+00 1.540000000000000049e-02 3.077999999999999625e-01 6.020000000000000351e-02
3.541799999999999837e+00 1.420000000000000082e-02 2.912000000000000144e-01 5.160000000000000003e-02
3.561799999999999855e+00 1.319999999999999993e-02 2.732999999999999874e-01 4.399999999999999745e-02
3.581799999999999873e+00 1.220000000000000077e-02 2.550000000000000044e-01 3.760000000000000148e-02
3.601899999999999658e+00 1.119999999999999989e-02 2.371000000000000052e-01 3.240000000000000518e-02
3.621900000000000119e+00 1.039999999999999952e-02 2.229000000000000148e-01 2.829999999999999877e-02
3.641899999999999693e+00 9.799999999999999684e-03 2.146999999999999742e-01 2.520000000000000018e-02
3.661900000000000155e+00 9.599999999999999159e-03 2.144999999999999962e-01 2.320000000000000187e-02
3.681899999999999729e+00 9.799999999999999684e-03 2.225999999999999923e-01 2.239999999999999977e-02
3.701999999999999957e+00 1.000000000000000021e-02 2.378000000000000114e-01 2.240000000000000324e-02
3.721999999999999975e+00 1.039999999999999952e-02 2.565999999999999392e-01 2.319999999999999840e-02
3.741999999999999993e+00 1.099999999999999936e-02 2.766999999999999460e-01 2.440000000000000155e-02
3.762000000000000011e+00 1.159999999999999920e-02 2.953999999999999959e-01 2.500000000000000139e-02
3.782000000000000028e+00 1.200000000000000025e-02 3.119999999999999996e-01 2.579999999999999655e-02
3.802100000000000257e+00 1.260000000000000009e-02 3.278999999999999693e-01 2.680000000000000090e-02
3.822099999999999831e+00 1.340000000000000045e-02 3.443999999999999839e-01 2.769999999999999893e-02
3.842099999999999849e+00 1.420000000000000082e-02 3.624000000000000554e-01 2.840000000000000163e-02
3.862099999999999866e+00 1.499999999999999944e-02 3.804999999999999494e-01 2.970000000000000070e-02
3.882099999999999884e+00 1.540000000000000049e-02 3.961999999999999966e-01 3.080000000000000099e-02
3.902199999999999669e+00 1.540000000000000049e-02 4.047999999999999932e-01 3.170000000000000595e-02
3.922200000000000131e+00 1.499999999999999944e-02 4.025000000000000244e-01 3.219999999999999946e-02
3.942199999999999704e+00 1.379999999999999977e-02 3.865000000000000102e-01 3.160000000000000309e-02
3.962200000000000166e+00 1.239999999999999956e-02 3.565000000000000391e-01 2.980000000000000010e-02
3.982199999999999740e+00 1.060000000000000005e-02 3.145999999999999908e-01 2.699999999999999969e-02
4.002299999999999969e+00 8.600000000000000006e-03 2.649000000000000243e-01 2.319999999999999840e-02
4.022299999999999542e+00 6.799999999999999621e-03 2.127000000000000002e-01 1.920000000000000179e-02
4.042300000000000004e+00 5.199999999999999761e-03 1.635999999999999954e-01 1.480000000000000066e-02
4.062299999999999578e+00 3.799999999999999992e-03 1.221000000000000002e-01 1.119999999999999989e-02
4.082300000000000040e+00 2.799999999999999972e-03 9.190000000000000946e-02 8.399999999999999481e-03
4.102400000000000269e+00 2.200000000000000133e-03 7.400000000000001021e-02 6.800000000000000488e-03
4.122399999999999842e+00 2.000000000000000042e-03 6.800000000000000488e-02 6.400000000000001174e-03
4.142400000000000304e+00 2.000000000000000042e-03 7.180000000000000271e-02 6.400000000000000307e-03
4.162399999999999878e+00 2.200000000000000133e-03 8.160000000000000586e-02 7.199999999999999803e-03
4.182400000000000340e+00 2.599999999999999881e-03 9.459999999999998965e-02 8.399999999999999481e-03
4.202499999999999680e+00 3.000000000000000062e-03 1.072999999999999926e-01 9.600000000000000894e-03
4.222500000000000142e+00 3.599999999999999901e-03 1.184000000000000052e-01 1.040000000000000126e-02
4.242499999999999716e+00 4.000000000000000083e-03 1.280000000000000027e-01 1.070000000000000118e-02
4.262500000000000178e+00 4.599999999999999922e-03 1.372000000000000164e-01 1.119999999999999815e-02
4.282499999999999751e+00 5.400000000000000286e-03 1.471999999999999975e-01 1.179999999999999973e-02
4.302599999999999980e+00 6.199999999999999782e-03 1.585000000000000020e-01 1.250000000000000069e-02
4.322599999999999554e+00 7.000000000000000146e-03 1.698000000000000065e-01 1.299999999999999940e-02
4.342600000000000016e+00 7.400000000000000328e-03 1.791999999999999982e-01 1.349999999999999985e-02
4.362599999999999589e+00 7.599999999999999985e-03 1.842000000000000026e-01 1.379999999999999977e-02
4.382600000000000051e+00 7.400000000000000328e-03 1.831000000000000127e-01 1.400000000000000029e-02
4.402700000000000280e+00 6.799999999999999621e-03 1.766999999999999960e-01 1.370000000000000037e-02
4.422699999999999854e+00 5.899999999999999863e-03 1.668000000000000038e-01 1.360000000000000098e-02
4.442700000000000315e+00 5.000000000000000104e-03 1.568999999999999839e-01 1.359999999999999924e-02
4.462699999999999889e+00 4.199999999999999740e-03 1.508999999999999786e-01 1.449999999999999900e-02
4.482700000000000351e+00 3.599999999999999901e-03 1.504999999999999949e-01 1.609999999999999973e-02
4.502799999999999692e+00 3.200000000000000153e-03 1.554999999999999716e-01 1.880000000000000074e-02
4.522800000000000153e+00 3.000000000000000062e-03 1.643999999999999906e-01 2.310000000000000248e-02
4.542799999999999727e+00 3.200000000000000153e-03 1.746000000000000052e-01 2.879999999999999921e-02
4.562800000000000189e+00 3.299999999999999982e-03 1.838000000000000189e-01 3.660000000000000059e-02
4.582799999999999763e+00 3.599999999999999901e-03 1.909000000000000141e-01 4.689999999999999725e-02
4.602899999999999991e+00 3.799999999999999992e-03 1.957999999999999741e-01 5.960000000000000020e-02
4.622899999999999565e+00 4.199999999999999740e-03 1.985999999999999988e-01 7.450000000000001066e-02
4.642900000000000027e+00 4.599999999999999922e-03 1.995000000000000107e-01 8.999999999999999667e-02
4.662899999999999601e+00 4.799999999999999580e-03 1.980999999999999983e-01 1.038999999999999924e-01
4.682900000000000063e+00 4.799999999999999580e-03 1.939000000000000168e-01 1.139000000000000012e-01
4.703000000000000291e+00 4.799999999999999580e-03 1.864999999999999991e-01 1.179000000000000048e-01
4.722999999999999865e+00 4.400000000000000265e-03 1.756999999999999951e-01 1.147999999999999854e-01
4.743000000000000327e+00 3.799999999999999992e-03 1.616000000000000214e-01 1.052000000000000018e-01
4.762999999999999901e+00 3.200000000000000153e-03 1.441999999999999948e-01 9.110000000000000042e-02
4.783000000000000362e+00 2.499999999999999618e-03 1.244999999999999996e-01 7.439999999999999392e-02
4.803099999999999703e+00 1.799999999999999951e-03 1.035000000000000087e-01 5.720000000000000084e-02
4.823100000000000165e+00 1.199999999999999895e-03 8.179999999999999771e-02 4.149999999999999523e-02
4.843099999999999739e+00 8.000000000000000383e-04 6.160000000000000198e-02 2.860000000000000042e-02
4.863100000000000200e+00 5.999999999999999474e-04 4.370000000000000273e-02 1.839999999999999969e-02
4.883099999999999774e+00 4.000000000000000192e-04 2.910000000000000087e-02 1.140000000000000041e-02
4.903200000000000003e+00 2.000000000000000096e-04 1.799999999999999864e-02 6.400000000000000307e-03
4.923199999999999577e+00 0.000000000000000000e+00 1.060000000000000005e-02 3.500000000000000073e-03
4.943200000000000038e+00 0.000000000000000000e+00 5.800000000000000468e-03 1.699999999999999905e-03
4.963199999999999612e+00 0.000000000000000000e+00 2.899999999999999800e-03 8.999999999999999754e-04
4.983200000000000074e+00 0.000000000000000000e+00 1.399999999999999986e-03 4.000000000000000192e-04
5.003300000000000303e+00 0.000000000000000000e+00 6.000000000000000559e-04 0.000000000000000000e+00
5.023299999999999876e+00 0.000000000000000000e+00 2.000000000000000096e-04 0.000000000000000000e+00
5.043300000000000338e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.063299999999999912e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.083300000000000374e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.103399999999999714e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.123400000000000176e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.143399999999999750e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.163400000000000212e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.183399999999999785e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.203500000000000014e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.223499999999999588e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.243500000000000050e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.263499999999999623e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.283500000000000085e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.303600000000000314e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.323599999999999888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.343600000000000350e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.363599999999999923e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.383599999999999497e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.403699999999999726e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.423700000000000188e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.443699999999999761e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.463700000000000223e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.483699999999999797e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.503800000000000026e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.523799999999999599e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.543800000000000061e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.563799999999999635e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.583800000000000097e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.603900000000000325e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.623899999999999899e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.643900000000000361e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.663899999999999935e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.683899999999999508e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.703999999999999737e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.724000000000000199e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.743999999999999773e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.764000000000000234e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.783999999999999808e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.804100000000000037e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.824099999999999611e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.844100000000000072e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.864099999999999646e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.884100000000000108e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.904200000000000337e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.924199999999999910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.944200000000000372e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.964199999999999946e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.984199999999999520e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.004299999999999748e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.024299999999999322e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.044299999999999784e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.064299999999999358e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.084299999999999820e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.104400000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.124399999999999622e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.144400000000000084e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.164399999999999658e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.184400000000000119e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.204499999999999460e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.224499999999999922e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.244499999999999496e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.264499999999999957e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.284499999999999531e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.304599999999999760e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.324599999999999334e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.344599999999999795e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.364599999999999369e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.384599999999999831e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.404700000000000060e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.424699999999999633e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.444700000000000095e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.464699999999999669e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.484700000000000131e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.504799999999999471e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.524799999999999933e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.544799999999999507e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.564799999999999969e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.584799999999999542e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.604899999999999771e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.624899999999999345e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.644899999999999807e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.664899999999999380e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.684899999999999842e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.705000000000000071e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.724999999999999645e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.745000000000000107e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.764999999999999680e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.785000000000000142e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.805099999999999483e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.825099999999999945e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.845099999999999518e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.865099999999999980e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.885099999999999554e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.905199999999999783e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.925199999999999356e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.945199999999999818e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.965199999999999392e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.985199999999999854e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.005300000000000082e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.025299999999999656e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.045300000000000118e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.065299999999999692e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.085300000000000153e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.105399999999999494e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.125399999999999956e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.145399999999999530e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.165399999999999991e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.185399999999999565e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.205499999999999794e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.225499999999999368e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.245499999999999829e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.265499999999999403e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.285499999999999865e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.305600000000000094e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.325599999999999667e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.345600000000000129e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.365599999999999703e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.385599999999999277e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.405699999999999505e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.425699999999999967e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.445699999999999541e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.465700000000000003e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.485699999999999577e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.505799999999999805e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.525799999999999379e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.545799999999999841e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.565799999999999415e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.585799999999999876e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.605900000000000105e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.625899999999999679e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.645900000000000141e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.665899999999999714e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.685899999999999288e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.705999999999999517e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.725999999999999979e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.745999999999999552e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.766000000000000014e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.785999999999999588e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.806099999999999817e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.826099999999999390e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.846099999999999852e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.866099999999999426e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.886099999999999888e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.906200000000000117e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.926199999999999690e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.946200000000000152e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.966199999999999726e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.986199999999999299e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.006299999999999528e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.026300000000000878e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.046300000000000452e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.066300000000000026e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.086299999999999599e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.106400000000000716e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.126400000000000290e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.146399999999999864e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.166399999999999437e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.186400000000000787e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.206500000000000128e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.226499999999999702e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.246499999999999275e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.266500000000000625e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.286500000000000199e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.306599999999999540e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.326600000000000890e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.346600000000000463e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.366600000000000037e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.386599999999999611e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.406700000000000728e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.426700000000000301e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.446699999999999875e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.466699999999999449e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.486700000000000799e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.506800000000000139e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.526799999999999713e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.546799999999999287e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.566800000000000637e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.586800000000000210e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.606899999999999551e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.626900000000000901e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.646900000000000475e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.666900000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.686899999999999622e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.707000000000000739e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.727000000000000313e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.746999999999999886e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.766999999999999460e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.787000000000000810e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.807100000000000151e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.827099999999999724e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.847099999999999298e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.867100000000000648e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.887100000000000222e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.907199999999999562e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.927200000000000912e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.947200000000000486e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.967200000000000060e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.987199999999999633e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.007300000000000750e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.027300000000000324e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.047299999999999898e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.067299999999999471e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.087300000000000821e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.107400000000000162e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.127399999999999736e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.147399999999999309e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.167400000000000659e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.187400000000000233e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.207499999999999574e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.227500000000000924e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.247500000000000497e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
