#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS:  60  14
# Band-Index    1
   1.82620     -2.403091  0.002  0.066  0.108  0.054  0.004  0.002  0.000  0.000  0.000  0.236
   1.88012     -2.184683  0.002  0.096  0.040  0.092  0.004  0.002  0.000  0.002  0.000  0.236
   1.93404     -1.858145  0.000  0.122  0.012  0.126  0.006  0.002  0.000  0.000  0.000  0.268
   1.98796     -1.505234  0.000  0.148  0.004  0.158  0.004  0.000  0.000  0.000  0.000  0.316
   2.04188     -1.211931  0.002  0.180  0.000  0.194  0.004  0.000  0.000  0.000  0.000  0.382
   2.09580     -1.075257  0.006  0.208  0.000  0.224  0.002  0.000  0.000  0.000  0.000  0.442
   2.14972     -1.142278  0.014  0.220  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.468
   2.20364     -1.351939  0.016  0.218  0.000  0.228  0.000  0.000  0.000  0.000  0.000  0.464
   2.25756     -1.616765  0.016  0.214  0.002  0.222  0.000  0.000  0.000  0.000  0.000  0.454
   2.31148     -1.878272  0.012  0.212  0.002  0.218  0.000  0.000  0.000  0.000  0.000  0.446
   2.36540     -2.098405  0.008  0.212  0.002  0.222  0.000  0.000  0.000  0.000  0.000  0.444
   2.41932     -2.247464  0.002  0.204  0.004  0.234  0.000  0.000  0.000  0.000  0.000  0.446
   2.47324     -2.306267  0.000  0.000  0.006  0.436  0.000  0.000  0.000  0.000  0.000  0.442
 
# Band-Index   10
   2.47324     -1.081628  0.008  0.000  0.474  0.002  0.000  0.000  0.000  0.000  0.000  0.484
   2.41932     -1.086246  0.008  0.000  0.472  0.002  0.000  0.000  0.000  0.000  0.000  0.484
   2.36540     -1.099513  0.008  0.000  0.464  0.002  0.000  0.000  0.000  0.000  0.000  0.478
   2.31148     -1.119247  0.010  0.002  0.450  0.004  0.000  0.000  0.000  0.000  0.000  0.468
   2.25756     -1.140259  0.012  0.006  0.426  0.008  0.000  0.000  0.000  0.000  0.000  0.452
   2.20364     -1.151397  0.014  0.014  0.384  0.014  0.000  0.000  0.000  0.000  0.000  0.430
   2.14972     -1.131002  0.016  0.032  0.318  0.032  0.000  0.000  0.000  0.000  0.000  0.402
   2.09580     -1.049742  0.018  0.068  0.222  0.068  0.000  0.000  0.002  0.000  0.000  0.380
   2.04188     -0.909936  0.014  0.114  0.136  0.116  0.000  0.000  0.002  0.000  0.000  0.382
   1.98796     -0.798411  0.006  0.148  0.090  0.154  0.000  0.000  0.000  0.000  0.000  0.400
   1.93404     -0.843308  0.000  0.154  0.076  0.158  0.002  0.000  0.000  0.000  0.000  0.394
   1.88012     -1.061390  0.000  0.132  0.088  0.134  0.004  0.000  0.000  0.000  0.000  0.358
   1.82620     -1.352854  0.000  0.102  0.122  0.100  0.004  0.000  0.000  0.000  0.000  0.330
   1.77228     -1.629790  0.000  0.070  0.180  0.066  0.004  0.000  0.000  0.000  0.000  0.320
   1.71836     -1.847330  0.000  0.044  0.242  0.036  0.002  0.000  0.000  0.000  0.000  0.324
   1.66444     -1.999709  0.000  0.026  0.288  0.018  0.002  0.000  0.000  0.000  0.000  0.336
   1.61052     -2.101388  0.000  0.016  0.314  0.010  0.002  0.000  0.000  0.000  0.000  0.344
   1.55660     -2.166406  0.000  0.012  0.328  0.006  0.002  0.000  0.000  0.000  0.000  0.348
   1.50268     -2.202914  0.002  0.010  0.336  0.004  0.002  0.000  0.000  0.000  0.000  0.352
   1.44876     -2.214721  0.001  0.009  0.337  0.004  0.001  0.000  0.000  0.000  0.000  0.352
   1.44876     -2.214721  0.001  0.009  0.337  0.004  0.001  0.000  0.000  0.000  0.000  0.352
   1.41024     -2.215274  0.001  0.009  0.336  0.004  0.001  0.000  0.000  0.000  0.000  0.352
   1.37172     -2.216602  0.002  0.009  0.332  0.005  0.002  0.000  0.000  0.000  0.000  0.349
   1.33320     -2.217673  0.001  0.010  0.325  0.006  0.002  0.000  0.000  0.000  0.000  0.344
   1.29468     -2.216570  0.001  0.012  0.313  0.009  0.002  0.000  0.000  0.000  0.000  0.337
   1.25616     -2.210142  0.001  0.015  0.297  0.013  0.002  0.000  0.000  0.000  0.000  0.329
   1.21764     -2.193377  0.001  0.020  0.272  0.021  0.002  0.000  0.000  0.000  0.000  0.317
   1.17911     -2.158651  0.000  0.027  0.237  0.035  0.002  0.000  0.000  0.000  0.000  0.303
   1.14059     -2.095693  0.000  0.037  0.190  0.058  0.003  0.000  0.000  0.000  0.000  0.290
   1.10207     -1.994540  0.001  0.050  0.138  0.088  0.003  0.000  0.000  0.001  0.000  0.280
   1.06355     -1.851773  0.001  0.063  0.090  0.120  0.005  0.000  0.000  0.001  0.000  0.279
   1.02503     -1.673592  0.001  0.072  0.056  0.150  0.005  0.000  0.000  0.001  0.000  0.285
   0.98651     -1.472106  0.001  0.079  0.033  0.178  0.005  0.000  0.000  0.001  0.000  0.297
   0.94799     -1.261505  0.001  0.085  0.020  0.202  0.005  0.000  0.000  0.001  0.000  0.313
   0.90947     -1.058555  0.000  0.088  0.012  0.225  0.004  0.000  0.000  0.001  0.000  0.331
   0.87095     -0.885947  0.000  0.089  0.008  0.245  0.003  0.000  0.000  0.001  0.000  0.345
   0.83243     -0.772538  0.003  0.079  0.004  0.255  0.002  0.000  0.001  0.002  0.000  0.346
   0.79391     -0.735792  0.009  0.052  0.003  0.250  0.000  0.000  0.002  0.002  0.001  0.321
   0.75539     -0.751504  0.016  0.017  0.002  0.242  0.000  0.000  0.002  0.004  0.002  0.284
   0.71687     -0.766072  0.019  0.000  0.002  0.237  0.000  0.000  0.002  0.004  0.002  0.267
   0.71687     -0.766072  0.019  0.000  0.002  0.237  0.000  0.000  0.002  0.004  0.002  0.267
   0.67914     -0.619064  0.014  0.000  0.000  0.270  0.000  0.000  0.002  0.004  0.002  0.292
   0.64141     -0.492972  0.008  0.000  0.000  0.316  0.000  0.000  0.002  0.002  0.002  0.330
   0.60368     -0.418687  0.004  0.000  0.000  0.366  0.000  0.000  0.000  0.002  0.000  0.374
   0.56595     -0.427341  0.008  0.000  0.002  0.392  0.000  0.000  0.000  0.000  0.000  0.402
   0.52822     -0.513666  0.016  0.000  0.002  0.388  0.000  0.000  0.000  0.000  0.000  0.408
   0.49049     -0.646063  0.024  0.000  0.002  0.378  0.000  0.000  0.000  0.000  0.000  0.404
   0.45276     -0.800551  0.028  0.000  0.002  0.368  0.000  0.000  0.000  0.000  0.000  0.398
   0.41503     -0.964813  0.030  0.000  0.002  0.364  0.000  0.000  0.000  0.000  0.000  0.396
   0.37730     -1.132634  0.030  0.000  0.002  0.362  0.000  0.000  0.000  0.000  0.000  0.396
   0.33957     -1.300418  0.030  0.000  0.002  0.364  0.000  0.000  0.000  0.000  0.000  0.398
   0.30184     -1.267994  0.016  0.000  0.380  0.016  0.000  0.000  0.000  0.002  0.000  0.412
   0.26411     -1.224915  0.014  0.000  0.404  0.012  0.000  0.000  0.000  0.002  0.000  0.432
   0.22638     -1.186267  0.012  0.000  0.426  0.008  0.000  0.000  0.000  0.000  0.000  0.446
   0.18865     -1.153397  0.010  0.000  0.442  0.006  0.000  0.000  0.000  0.000  0.000  0.460
   0.15092     -1.126853  0.010  0.000  0.454  0.004  0.000  0.000  0.000  0.000  0.000  0.468
   0.11319     -1.106672  0.008  0.000  0.462  0.004  0.000  0.000  0.000  0.000  0.000  0.476
   0.07546     -1.092613  0.008  0.000  0.470  0.002  0.000  0.000  0.000  0.000  0.000  0.482
   0.03773     -1.084350  0.008  0.000  0.472  0.002  0.000  0.000  0.000  0.000  0.000  0.484
   0.00000     -1.081628  0.008  0.000  0.474  0.002  0.000  0.000  0.000  0.000  0.000  0.484
 
# Band-Index   11
   0.00000      1.062377  0.016  0.000  0.000  0.000  0.000  0.000  0.014  0.000  0.000  0.032
   0.03773      1.064060  0.016  0.000  0.000  0.002  0.000  0.000  0.014  0.000  0.000  0.032
   0.07546      1.069283  0.016  0.000  0.000  0.002  0.000  0.000  0.014  0.000  0.000  0.032
   0.11319      1.078552  0.016  0.000  0.002  0.002  0.000  0.000  0.014  0.000  0.000  0.032
   0.15092      1.092653  0.016  0.000  0.002  0.002  0.000  0.000  0.014  0.002  0.000  0.034
   0.18865      1.112574  0.014  0.000  0.006  0.002  0.000  0.000  0.014  0.002  0.000  0.038
   0.22638      1.139388  0.014  0.000  0.008  0.002  0.000  0.000  0.014  0.002  0.000  0.040
   0.26411      1.174156  0.014  0.000  0.014  0.002  0.000  0.000  0.014  0.002  0.000  0.046
   0.30184      1.217808  0.014  0.000  0.018  0.002  0.000  0.000  0.014  0.002  0.000  0.052
   0.33957      1.271072  0.012  0.000  0.026  0.004  0.000  0.000  0.014  0.004  0.000  0.058
   0.37730      1.334417  0.012  0.000  0.034  0.004  0.000  0.000  0.014  0.004  0.000  0.066
   0.41503      1.279564  0.044  0.000  0.012  0.062  0.000  0.000  0.004  0.006  0.006  0.134
   0.45276      1.052969  0.050  0.000  0.010  0.050  0.000  0.000  0.006  0.006  0.006  0.126
   0.49049      0.845196  0.056  0.000  0.008  0.034  0.000  0.000  0.006  0.006  0.006  0.114
   0.52822      0.669446  0.066  0.000  0.004  0.018  0.000  0.000  0.006  0.004  0.006  0.104
   0.56595      0.550568  0.074  0.000  0.004  0.010  0.000  0.000  0.006  0.004  0.006  0.104
   0.60368      0.521033  0.080  0.000  0.002  0.032  0.000  0.000  0.006  0.004  0.006  0.128
   0.64141      0.587024  0.076  0.000  0.002  0.078  0.000  0.000  0.004  0.002  0.006  0.170
   0.67914      0.718448  0.070  0.000  0.000  0.120  0.000  0.000  0.004  0.002  0.006  0.202
   0.71687      0.885684  0.065  0.000  0.001  0.148  0.000  0.000  0.003  0.001  0.006  0.225
   0.71687      0.885684  0.065  0.000  0.001  0.148  0.000  0.000  0.003  0.001  0.006  0.225
   0.75539      0.843364  0.064  0.000  0.001  0.116  0.003  0.000  0.003  0.001  0.006  0.195
   0.79391      0.784545  0.064  0.003  0.002  0.062  0.006  0.001  0.003  0.002  0.006  0.149
   0.83243      0.798464  0.065  0.015  0.003  0.022  0.007  0.001  0.003  0.003  0.006  0.125
   0.87095      0.912845  0.064  0.037  0.005  0.005  0.006  0.000  0.002  0.004  0.005  0.130
   0.90947      1.105375  0.060  0.060  0.007  0.002  0.006  0.000  0.003  0.004  0.004  0.148
   0.94799      1.341293  0.056  0.076  0.013  0.005  0.005  0.000  0.001  0.006  0.004  0.169
   0.98651      1.591276  0.052  0.085  0.021  0.009  0.005  0.000  0.000  0.006  0.003  0.183
   1.02503      1.831057  0.047  0.082  0.034  0.012  0.005  0.000  0.000  0.007  0.002  0.190
   1.06355      2.040960  0.041  0.068  0.051  0.013  0.004  0.000  0.000  0.008  0.002  0.188
   1.10207      2.211599  0.035  0.049  0.070  0.012  0.003  0.000  0.001  0.008  0.000  0.181
   1.14059      2.346791  0.030  0.034  0.084  0.010  0.003  0.000  0.003  0.008  0.000  0.172
   1.17911      2.456105  0.026  0.022  0.094  0.008  0.002  0.000  0.005  0.007  0.000  0.165
   1.21764      2.547222  0.023  0.015  0.100  0.006  0.002  0.001  0.006  0.006  0.000  0.160
   1.25616      2.624197  0.021  0.009  0.104  0.005  0.002  0.002  0.008  0.005  0.000  0.155
   1.29468      2.688410  0.020  0.006  0.106  0.003  0.002  0.002  0.009  0.004  0.000  0.151
   1.33320      2.739720  0.019  0.004  0.107  0.002  0.002  0.003  0.009  0.004  0.000  0.148
   1.37172      2.777323  0.018  0.002  0.107  0.001  0.001  0.003  0.010  0.003  0.000  0.145
   1.41024      2.800319  0.018  0.001  0.106  0.002  0.001  0.004  0.010  0.003  0.000  0.143
   1.44876      2.808062  0.018  0.001  0.106  0.001  0.001  0.003  0.010  0.003  0.000  0.143
   1.44876      2.808062  0.018  0.001  0.106  0.001  0.001  0.003  0.010  0.003  0.000  0.143
   1.50268      2.774200  0.018  0.002  0.104  0.002  0.002  0.004  0.010  0.002  0.000  0.142
   1.55660      2.675716  0.020  0.004  0.096  0.006  0.002  0.004  0.008  0.002  0.000  0.142
   1.61052      2.520860  0.022  0.008  0.086  0.010  0.002  0.004  0.008  0.002  0.000  0.142
   1.66444      2.319607  0.026  0.014  0.072  0.016  0.002  0.004  0.006  0.004  0.000  0.142
   1.71836      2.079465  0.032  0.022  0.054  0.024  0.002  0.004  0.004  0.004  0.000  0.144
   1.77228      1.805093  0.038  0.028  0.036  0.030  0.004  0.004  0.002  0.004  0.000  0.146
   1.82620      1.507784  0.046  0.030  0.022  0.030  0.006  0.004  0.000  0.004  0.000  0.140
   1.88012      1.226806  0.052  0.022  0.012  0.020  0.008  0.004  0.000  0.004  0.000  0.120
   1.93404      1.049538  0.054  0.010  0.008  0.004  0.012  0.004  0.000  0.004  0.000  0.094
   1.98796      1.078518  0.052  0.010  0.010  0.004  0.012  0.002  0.000  0.002  0.000  0.094
   2.04188      1.256663  0.040  0.018  0.020  0.016  0.008  0.002  0.002  0.002  0.000  0.110
   2.09580      1.281741  0.044  0.018  0.002  0.008  0.012  0.002  0.004  0.002  0.000  0.092
   2.14972      1.243759  0.016  0.004  0.018  0.004  0.000  0.002  0.014  0.002  0.000  0.056
   2.20364      1.180851  0.014  0.002  0.010  0.002  0.000  0.000  0.014  0.002  0.000  0.046
   2.25756      1.131697  0.014  0.000  0.006  0.002  0.000  0.000  0.014  0.002  0.000  0.038
   2.31148      1.097732  0.016  0.000  0.002  0.002  0.000  0.000  0.014  0.000  0.000  0.034
   2.36540      1.076742  0.016  0.000  0.000  0.002  0.000  0.000  0.014  0.000  0.000  0.032
   2.41932      1.065746  0.016  0.000  0.000  0.002  0.000  0.000  0.014  0.000  0.000  0.032
   2.47324      1.062377  0.016  0.000  0.000  0.000  0.000  0.000  0.014  0.000  0.000  0.032
 
# Band-Index   12
   2.47324      2.880825  0.000  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.052  0.092
   2.41932      2.901797  0.000  0.002  0.000  0.040  0.000  0.000  0.000  0.000  0.052  0.096
   2.36540      2.959442  0.000  0.010  0.000  0.050  0.000  0.000  0.000  0.000  0.050  0.110
   2.31148      2.730558  0.014  0.032  0.018  0.042  0.008  0.002  0.002  0.004  0.002  0.124
   2.25756      2.272984  0.020  0.026  0.012  0.028  0.012  0.002  0.002  0.002  0.002  0.104
   2.20364      1.826292  0.026  0.018  0.008  0.012  0.012  0.002  0.004  0.002  0.000  0.084
   2.14972      1.463990  0.034  0.010  0.004  0.002  0.014  0.002  0.004  0.002  0.000  0.074
   2.09580      1.302745  0.022  0.008  0.024  0.008  0.002  0.002  0.010  0.002  0.000  0.078
   2.04188      1.346486  0.050  0.042  0.002  0.036  0.012  0.002  0.004  0.002  0.000  0.148
   1.98796      1.617888  0.050  0.072  0.000  0.068  0.010  0.002  0.004  0.002  0.000  0.208
   1.93404      1.935758  0.000  0.006  0.040  0.008  0.002  0.000  0.020  0.000  0.000  0.080
   1.88012      2.163898  0.000  0.014  0.044  0.018  0.002  0.000  0.022  0.000  0.000  0.102
   1.82620      2.449286  0.002  0.028  0.042  0.034  0.004  0.000  0.022  0.000  0.000  0.132
   1.77228      2.790815  0.004  0.048  0.036  0.056  0.004  0.002  0.020  0.000  0.000  0.168
   1.71836      2.920898  0.018  0.000  0.154  0.002  0.002  0.004  0.008  0.004  0.000  0.190
   1.66444      2.871366  0.018  0.000  0.140  0.000  0.002  0.004  0.008  0.004  0.000  0.176
   1.61052      2.838117  0.018  0.000  0.128  0.000  0.002  0.004  0.010  0.004  0.000  0.164
   1.55660      2.819054  0.018  0.000  0.116  0.002  0.002  0.004  0.010  0.002  0.000  0.152
   1.50268      2.810368  0.018  0.000  0.108  0.002  0.002  0.004  0.010  0.002  0.000  0.146
   1.44876      2.808062  0.018  0.001  0.106  0.001  0.001  0.003  0.010  0.003  0.000  0.143
   1.44876      2.808062  0.018  0.001  0.106  0.001  0.001  0.003  0.010  0.003  0.000  0.143
   1.41024      2.800319  0.018  0.001  0.106  0.002  0.001  0.004  0.010  0.003  0.000  0.143
   1.37172      2.777323  0.018  0.002  0.107  0.001  0.001  0.003  0.010  0.003  0.000  0.145
   1.33320      2.739720  0.019  0.004  0.107  0.002  0.002  0.003  0.009  0.004  0.000  0.148
   1.29468      2.688410  0.020  0.006  0.106  0.003  0.002  0.002  0.009  0.004  0.000  0.151
   1.25616      2.624197  0.021  0.009  0.104  0.005  0.002  0.002  0.008  0.005  0.000  0.155
   1.21764      2.547222  0.023  0.015  0.100  0.006  0.002  0.001  0.006  0.006  0.000  0.160
   1.17911      2.456106  0.026  0.022  0.094  0.008  0.002  0.000  0.005  0.007  0.000  0.165
   1.14059      2.346792  0.030  0.034  0.084  0.010  0.003  0.000  0.003  0.008  0.000  0.172
   1.10207      2.211600  0.035  0.049  0.070  0.012  0.003  0.000  0.001  0.008  0.000  0.181
   1.06355      2.040960  0.041  0.068  0.051  0.013  0.004  0.000  0.000  0.008  0.002  0.188
   1.02503      1.831057  0.047  0.082  0.034  0.012  0.005  0.000  0.000  0.007  0.002  0.190
   0.98651      1.591277  0.052  0.085  0.021  0.009  0.005  0.000  0.000  0.006  0.003  0.183
   0.94799      1.341293  0.056  0.076  0.013  0.005  0.005  0.000  0.001  0.006  0.004  0.169
   0.90947      1.105375  0.060  0.060  0.007  0.002  0.006  0.000  0.003  0.004  0.004  0.148
   0.87095      0.912845  0.064  0.037  0.005  0.005  0.006  0.000  0.002  0.004  0.005  0.130
   0.83243      0.798464  0.065  0.015  0.003  0.022  0.007  0.001  0.003  0.003  0.006  0.125
   0.79391      0.784545  0.064  0.003  0.002  0.062  0.006  0.001  0.003  0.002  0.006  0.149
   0.75539      0.843365  0.064  0.000  0.001  0.116  0.003  0.000  0.003  0.001  0.006  0.195
   0.71687      0.885685  0.065  0.000  0.001  0.148  0.000  0.000  0.003  0.001  0.006  0.225
   0.71687      0.885685  0.065  0.000  0.001  0.148  0.000  0.000  0.003  0.001  0.006  0.225
   0.67914      1.072477  0.060  0.000  0.000  0.168  0.000  0.000  0.002  0.002  0.006  0.240
   0.64141      1.270545  0.056  0.000  0.000  0.182  0.000  0.000  0.002  0.002  0.006  0.250
   0.60368      1.474638  0.054  0.000  0.002  0.192  0.000  0.000  0.002  0.002  0.006  0.258
   0.56595      1.572799  0.000  0.016  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.053
   0.52822      1.641435  0.000  0.018  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.054
   0.49049      1.585062  0.012  0.000  0.058  0.010  0.000  0.000  0.014  0.004  0.000  0.098
   0.45276      1.491801  0.012  0.000  0.050  0.006  0.000  0.000  0.014  0.004  0.000  0.086
   0.41503      1.408035  0.012  0.000  0.042  0.006  0.000  0.000  0.014  0.004  0.000  0.076
   0.37730      1.517837  0.040  0.000  0.014  0.070  0.000  0.000  0.004  0.006  0.006  0.140
   0.33957      1.763196  0.036  0.000  0.016  0.076  0.000  0.000  0.004  0.006  0.006  0.144
   0.30184      2.011939  0.032  0.000  0.020  0.082  0.000  0.000  0.004  0.006  0.006  0.148
   0.26411      2.260381  0.028  0.000  0.022  0.086  0.000  0.000  0.004  0.006  0.006  0.152
   0.22638      2.504231  0.024  0.000  0.026  0.088  0.000  0.000  0.002  0.006  0.006  0.154
   0.18865      2.737953  0.020  0.000  0.030  0.090  0.000  0.000  0.002  0.006  0.006  0.154
   0.15092      2.953735  0.016  0.000  0.034  0.090  0.000  0.000  0.002  0.006  0.008  0.154
   0.11319      2.949947  0.002  0.000  0.000  0.060  0.000  0.000  0.000  0.000  0.050  0.112
   0.07546      2.913731  0.000  0.000  0.000  0.048  0.000  0.000  0.000  0.000  0.052  0.100
   0.03773      2.889365  0.000  0.000  0.000  0.040  0.000  0.000  0.000  0.000  0.052  0.094
   0.00000      2.880825  0.000  0.000  0.000  0.038  0.000  0.000  0.000  0.000  0.052  0.092
 
# Band-Index   13
   0.00000      3.334527  0.002  0.000  0.068  0.018  0.000  0.000  0.002  0.000  0.002  0.092
   0.03773      3.325071  0.002  0.000  0.068  0.027  0.000  0.000  0.002  0.002  0.002  0.104
   0.07546      3.270915  0.006  0.000  0.056  0.062  0.000  0.000  0.002  0.004  0.006  0.134
   0.11319      3.139165  0.012  0.000  0.040  0.084  0.000  0.000  0.002  0.004  0.008  0.150
   0.15092      2.990713  0.002  0.000  0.000  0.080  0.000  0.000  0.000  0.000  0.048  0.130
   0.18865      3.024779  0.004  0.000  0.000  0.104  0.000  0.000  0.000  0.000  0.044  0.154
   0.22638      2.991003  0.000  0.084  0.000  0.000  0.020  0.006  0.000  0.000  0.000  0.110
   0.26411      2.784637  0.000  0.074  0.000  0.000  0.024  0.006  0.000  0.000  0.000  0.102
   0.30184      2.579050  0.000  0.064  0.000  0.000  0.026  0.006  0.000  0.000  0.000  0.094
   0.33957      2.379860  0.000  0.054  0.000  0.000  0.028  0.004  0.000  0.000  0.000  0.086
   0.37730      2.192013  0.000  0.044  0.000  0.000  0.028  0.004  0.000  0.000  0.000  0.078
   0.41503      2.020089  0.000  0.034  0.000  0.000  0.030  0.004  0.000  0.000  0.000  0.070
   0.45276      1.868391  0.000  0.026  0.000  0.000  0.030  0.004  0.000  0.000  0.000  0.062
   0.49049      1.740957  0.000  0.020  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.056
   0.52822      1.684264  0.018  0.000  0.066  0.022  0.000  0.000  0.012  0.006  0.000  0.122
   0.56595      1.674186  0.054  0.000  0.010  0.194  0.000  0.000  0.000  0.002  0.006  0.266
   0.60368      1.537056  0.000  0.020  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.056
   0.64141      1.534986  0.000  0.026  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.062
   0.67914      1.566100  0.000  0.034  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.072
   0.71687      1.628776  0.000  0.047  0.000  0.000  0.032  0.003  0.000  0.000  0.000  0.082
   0.71687      1.628776  0.000  0.047  0.000  0.000  0.032  0.004  0.000  0.000  0.000  0.082
   0.75539      1.714150  0.003  0.046  0.000  0.025  0.029  0.003  0.000  0.000  0.000  0.108
   0.79391      1.910753  0.005  0.047  0.005  0.061  0.025  0.002  0.001  0.000  0.001  0.147
   0.83243      2.134360  0.004  0.045  0.021  0.072  0.019  0.002  0.004  0.000  0.002  0.170
   0.87095      2.304715  0.000  0.034  0.066  0.039  0.008  0.000  0.011  0.003  0.002  0.164
   0.90947      2.406084  0.000  0.027  0.092  0.015  0.002  0.000  0.015  0.003  0.002  0.156
   0.94799      2.494621  0.000  0.029  0.096  0.007  0.001  0.000  0.017  0.002  0.002  0.156
   0.98651      2.597349  0.000  0.041  0.092  0.004  0.000  0.000  0.018  0.002  0.002  0.161
   1.02503      2.728226  0.002  0.061  0.081  0.006  0.000  0.001  0.019  0.001  0.003  0.172
   1.06355      2.896980  0.003  0.087  0.065  0.010  0.000  0.001  0.019  0.000  0.003  0.189
   1.10207      3.103439  0.006  0.116  0.048  0.018  0.001  0.002  0.017  0.000  0.003  0.212
   1.14059      3.333748  0.007  0.137  0.033  0.031  0.001  0.002  0.015  0.001  0.003  0.232
   1.17911      3.567224  0.007  0.149  0.023  0.048  0.001  0.004  0.012  0.001  0.003  0.249
   1.21764      3.784147  0.006  0.149  0.015  0.070  0.001  0.005  0.009  0.003  0.002  0.261
   1.25616      3.968913  0.005  0.140  0.009  0.092  0.001  0.008  0.006  0.004  0.001  0.266
   1.29468      4.111247  0.004  0.120  0.004  0.109  0.001  0.012  0.003  0.006  0.001  0.260
   1.33320      4.207185  0.003  0.087  0.000  0.106  0.001  0.017  0.001  0.011  0.000  0.225
   1.37172      4.257246  0.002  0.042  0.001  0.068  0.000  0.024  0.000  0.017  0.000  0.156
   1.41024      4.272697  0.002  0.012  0.006  0.027  0.000  0.028  0.001  0.023  0.000  0.101
   1.44876      4.274885  0.002  0.004  0.008  0.013  0.000  0.029  0.001  0.025  0.000  0.083
   1.44876      4.274889  0.002  0.004  0.008  0.013  0.000  0.029  0.001  0.026  0.000  0.082
   1.50268      4.244221  0.002  0.028  0.002  0.046  0.000  0.026  0.000  0.022  0.000  0.127
   1.55660      4.125609  0.004  0.078  0.000  0.107  0.002  0.014  0.002  0.012  0.000  0.220
   1.61052      3.886261  0.004  0.094  0.009  0.122  0.002  0.008  0.008  0.006  0.000  0.252
   1.66444      3.551906  0.006  0.086  0.018  0.106  0.004  0.004  0.012  0.004  0.000  0.237
   1.71836      3.170727  0.004  0.068  0.026  0.082  0.004  0.002  0.016  0.002  0.000  0.206
   1.77228      2.986218  0.018  0.002  0.166  0.002  0.002  0.004  0.008  0.004  0.000  0.204
   1.82620      2.947811  0.050  0.106  0.016  0.128  0.006  0.002  0.002  0.002  0.000  0.310
   1.88012      2.468269  0.048  0.108  0.000  0.118  0.008  0.002  0.002  0.002  0.000  0.286
   1.93404      2.011311  0.050  0.092  0.000  0.096  0.008  0.002  0.004  0.002  0.000  0.252
   1.98796      1.768012  0.000  0.004  0.030  0.004  0.004  0.000  0.020  0.000  0.000  0.062
   2.04188      1.718936  0.004  0.012  0.012  0.010  0.008  0.000  0.016  0.000  0.000  0.064
   2.09580      1.967890  0.016  0.040  0.000  0.038  0.014  0.000  0.006  0.000  0.002  0.118
   2.14972      2.398223  0.018  0.058  0.000  0.062  0.014  0.000  0.004  0.000  0.002  0.160
   2.20364      2.819742  0.012  0.060  0.000  0.084  0.010  0.000  0.002  0.002  0.010  0.182
   2.25756      3.044192  0.004  0.040  0.000  0.088  0.004  0.000  0.000  0.000  0.032  0.168
   2.31148      3.032051  0.002  0.020  0.000  0.066  0.002  0.000  0.000  0.000  0.046  0.136
   2.36540      3.125928  0.010  0.024  0.030  0.060  0.004  0.002  0.002  0.004  0.004  0.138
   2.41932      3.319184  0.004  0.002  0.064  0.034  0.000  0.000  0.002  0.002  0.002  0.110
   2.47324      3.334534  0.002  0.000  0.068  0.018  0.000  0.000  0.002  0.000  0.002  0.092
 
# Band-Index   14
   2.47324      3.512513  0.002  0.000  0.002  0.090  0.000  0.000  0.000  0.004  0.010  0.108
   2.41932      3.461524  0.001  0.008  0.010  0.064  0.002  0.000  0.000  0.004  0.008  0.096
   2.36540      3.412941  0.000  0.010  0.052  0.010  0.002  0.000  0.002  0.000  0.002  0.076
   2.31148      3.434697  0.000  0.012  0.070  0.008  0.000  0.000  0.002  0.000  0.002  0.094
   2.25756      3.467182  0.002  0.020  0.080  0.016  0.000  0.001  0.000  0.000  0.002  0.124
   2.20364      3.503789  0.002  0.020  0.106  0.015  0.002  0.000  0.000  0.000  0.002  0.148
   2.14972      3.512836  0.004  0.040  0.106  0.033  0.002  0.002  0.000  0.002  0.004  0.194
   2.09580      3.510879  0.008  0.024  0.162  0.017  0.002  0.002  0.000  0.002  0.002  0.221
   2.04188      3.461960  0.010  0.014  0.196  0.008  0.002  0.002  0.002  0.002  0.002  0.238
   1.98796      3.374583  0.012  0.006  0.206  0.002  0.002  0.002  0.004  0.002  0.000  0.240
   1.93404      3.271730  0.012  0.004  0.202  0.000  0.002  0.004  0.006  0.002  0.000  0.232
   1.88012      3.169131  0.012  0.002  0.192  0.000  0.002  0.004  0.006  0.004  0.000  0.222
   1.82620      3.082838  0.006  0.014  0.164  0.010  0.004  0.002  0.010  0.002  0.000  0.212
   1.77228      3.458350  0.032  0.120  0.002  0.158  0.006  0.002  0.004  0.000  0.000  0.326
   1.71836      3.932429  0.026  0.100  0.000  0.201  0.004  0.002  0.002  0.002  0.000  0.340
   1.66444      4.337346  0.002  0.031  0.002  0.074  0.000  0.022  0.002  0.020  0.000  0.153
   1.61052      4.340092  0.000  0.043  0.004  0.068  0.000  0.020  0.003  0.019  0.000  0.157
