 &plot nbnd=  71, nks=    81 /
  -12.478  -12.470  -12.470  -12.467  -12.467   -3.736   -3.208   -1.835    0.099    1.910
    7.606    8.554    8.554    9.165    9.169    9.169    9.505    9.505    9.727   11.765
   12.166   12.166   12.562   12.891   12.891   15.948   17.115   17.115   17.482   17.638
   18.958
            0.000000  0.000000  0.216725
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.985 -136.985 -136.839 -136.836
 -136.802 -136.802 -136.801 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.183  -37.183  -37.182  -37.149  -37.149  -36.994  -36.990  -36.990  -36.989  -36.989
  -36.989  -36.951  -36.951  -36.951  -36.951  -12.493  -12.493  -12.491  -12.491  -12.480
  -12.478  -12.470  -12.470  -12.467  -12.467   -3.735   -3.211   -1.832    0.095    1.912
    7.605    8.554    8.554    9.170    9.170    9.171    9.504    9.504    9.721   11.772
   12.170   12.170   12.557   12.888   12.888   15.947   17.113   17.113   17.545   17.573
   18.956
            0.000000 -0.028868  0.213113
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.015 -136.986 -136.986 -136.839 -136.837
 -136.803 -136.802 -136.802 -136.802  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.184  -37.184  -37.183  -37.152  -37.151  -36.996  -36.993  -36.991  -36.990  -36.990
  -36.988  -36.956  -36.953  -36.953  -36.953  -12.493  -12.493  -12.491  -12.491  -12.480
  -12.478  -12.470  -12.470  -12.467  -12.467   -3.730   -3.205   -1.830    0.097    1.903
    7.609    8.527    8.544    8.991    9.101    9.128    9.540    9.660    9.811   11.731
   12.031   12.147   12.685   12.921   12.943   15.960   17.030   17.128   17.555   17.611
   18.973
            0.000000 -0.057735  0.209501
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.986 -136.986 -136.839 -136.837
 -136.803 -136.803 -136.803 -136.802  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.185  -37.183  -37.182  -37.153  -37.152  -36.996  -36.994  -36.990  -36.989  -36.989
  -36.987  -36.956  -36.954  -36.954  -36.953  -12.493  -12.492  -12.491  -12.490  -12.480
  -12.478  -12.471  -12.470  -12.467  -12.467   -3.715   -3.190   -1.824    0.103    1.874
    7.620    8.419    8.516    8.742    8.970    9.039    9.612    9.869    9.990   11.635
   11.823   12.095   12.863   13.009   13.102   15.999   16.858   17.172   17.535   17.694
   19.006
            0.000000 -0.086603  0.205889
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.014 -136.987 -136.986 -136.838 -136.837
 -136.805 -136.803 -136.802 -136.802  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.185  -37.182  -37.181  -37.154  -37.152  -36.996  -36.993  -36.990  -36.989  -36.988
  -36.987  -36.958  -36.955  -36.955  -36.954  -12.493  -12.492  -12.491  -12.490  -12.480
  -12.477  -12.471  -12.471  -12.468  -12.467   -3.689   -3.163   -1.815    0.112    1.826
    7.639    8.185    8.466    8.552    8.861    8.944    9.682   10.036   10.123   11.541
   11.680   12.038   13.010   13.126   13.304   16.062   16.669   17.245   17.462   17.767
   18.906
            0.000000 -0.115470  0.202277
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.013 -136.986 -136.986 -136.838 -136.836
 -136.805 -136.803 -136.802 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.183  -37.182  -37.181  -37.154  -37.151  -36.995  -36.991  -36.989  -36.989  -36.989
  -36.986  -36.959  -36.954  -36.952  -36.952  -12.494  -12.492  -12.490  -12.489  -12.479
  -12.477  -12.472  -12.471  -12.468  -12.467   -3.653   -3.127   -1.802    0.124    1.761
    7.665    7.885    8.375    8.392    8.802    8.859    9.732   10.025   10.245   11.442
   11.716   11.996   13.136   13.254   13.488   16.136   16.499   17.323   17.348   17.838
   18.734
            0.000000 -0.144338  0.198664
 -197.533 -197.358 -197.358 -143.187 -143.187 -137.013 -136.986 -136.986 -136.838 -136.836
 -136.804 -136.803 -136.802 -136.801  -81.215  -81.215  -81.215  -81.215  -81.209  -81.209
  -37.183  -37.182  -37.182  -37.154  -37.150  -36.994  -36.991  -36.989  -36.989  -36.989
  -36.987  -36.959  -36.954  -36.953  -36.952  -12.494  -12.492  -12.489  -12.487  -12.478
  -12.476  -12.472  -12.471  -12.469  -12.467   -3.606   -3.081   -1.786    0.138    1.678
    7.571    7.698    8.187    8.296    8.774    8.792    9.752    9.836   10.347   11.363
